IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
N13A;5;218,52;0;146,12;12,76;0,74;0;44,52;0,72;25,52;55,55;504,45
N13A;7;0,56;0;0,25;0;0;0;0,01;0;0,02;0,1;0,94
N13A;8;1,75;0;1,96;0,01;0;0;0,53;3,51;0,68;1,05;9,49
N13A;9;11,74;0;10,93;0,06;0,13;0;1,47;13,76;6,12;7,6;51,81
N13A;10;12,53;0;38,9;2,03;9,72;0;28,26;29,32;5,18;19,71;145,65
N13A;11;26,65;1,12;40,19;1,51;0;0;5,54;2,27;5,26;22,29;104,83
N13B;1;189,01;325,87;21,12;20,88;0,57;0;30,54;3,55;95,33;300,99;987,86
N13B;2;3,33;7,48;0,13;0,45;0,03;0;0,91;0;1,37;3,55;17,25
N13B;4;166,38;0;148,73;4,31;1,06;1,9;63,01;26,87;70,36;108,31;590,93
N13B;5;141,32;0;93,08;8,54;0,55;0;27,89;0,17;17,75;41,62;330,92
N13B;6;0,2;0;0,3;0,01;0;0;0,03;0;0,03;0,08;0,65
N13B;7;0,02;0;0;0;0;0;0;0;0,01;0,01;0,04
N13B;8;1,72;0;1,41;0,06;0;0;0,57;0,98;0,82;0,96;6,52
N13B;9;5,39;0;5,91;0,05;0;0;1,87;5,39;2,78;4,27;25,66
N13B;10;18,52;0;33,98;0,53;2,1;0;21,45;22,57;4,02;20,86;124,03
N13B;11;23,31;0,9;22,03;0,95;0;0;4,98;1,45;5,48;14,02;73,12
N14Z;1;324,71;525,28;29,74;30,89;1,17;0;43,73;2,35;154,24;471,46;1583,57
N14Z;2;6,78;14,86;0,19;0,78;0,11;0;1,13;0;3,02;6,58;33,45
N14Z;4;449,64;0;296,14;7,94;0,56;111,45;129,06;71,49;156,3;228,81;1451,39
N14Z;5;251,33;0;159,92;12,37;0,5;0;45,68;0,55;31,45;66,41;568,21
N14Z;7;0,07;0;0,01;0;0;0;0,01;0,24;0,02;0,04;0,39
N14Z;8;0,21;0;0,25;0,01;0;0;0,11;0,05;0,07;0,14;0,84
N14Z;9;3,26;0;4,06;0,03;0,02;0;0,52;2,31;1,49;2,58;14,27
N14Z;10;11,6;0;27,94;0,8;1,22;0;18,19;36,43;3,89;14,66;114,73
N14Z;11;22,13;0,84;35,17;0,57;0;0;3,85;3,7;5,36;17,57;89,19
N15Z;1;1180,69;2113,86;218,01;286,16;88,37;0;185,94;8,17;622,39;2011,33;6714,92
N15Z;2;10,46;31,25;0,59;1,54;0,12;0;4,36;0,42;4,83;13,43;67
N15Z;4;41,72;0;49,36;1,6;0,21;7,4;17,7;10;20,46;32,05;180,5
N15Z;5;49,96;0;33,12;3,89;0,27;0;12,04;0,13;6,88;15,62;121,91
N15Z;7;1,92;0;1,56;0,04;0;0;0,31;1,07;0,44;0,79;6,13
N15Z;8;4,64;0;5,17;0,11;0;0;2,35;0,55;2,02;3,12;17,96
N15Z;9;857,68;0;1592,95;10,12;1,97;1,06;122,08;340,12;742,01;991,87;4659,86
N15Z;10;19,96;0;80,75;1,47;69;0;74,95;57,63;13,52;42,68;359,96
N15Z;11;72,87;5,51;157,86;1,93;0;0;11,97;40,56;21,25;66,64;378,59
N16Z;1;217,14;360,04;48,99;45,54;25,75;0;32,07;1,36;116,76;361,05;1208,7
N16Z;2;3,48;14,55;0;0,13;0;0;0,52;0;3,79;8,36;30,83
N16Z;4;31,06;0;41,37;1,72;0,01;0,65;16,29;0,58;18,33;45,33;155,34
N16Z;5;43,97;0;29,95;2,43;0,04;0;9,36;0;5,88;13,25;104,88
N16Z;7;0,09;0;0,04;0;0;0;0;0;0,01;0,04;0,18
N16Z;8;1,21;0;1,47;0,09;0,11;0;0,43;0,21;0,62;0,86;5
N16Z;9;222,76;0;368,73;2,37;0,63;1,43;30,65;118,73;154,76;211,11;1111,17
N16Z;10;4,23;0;16,17;0,18;11,98;0;12,95;14,43;2,37;7,24;69,55
N16Z;11;22,14;1,16;24,99;0,54;0,02;0;3,6;1,39;5,38;16,31;75,53
N21Z;1;247,83;409,72;24,83;24,64;0,44;0;37,15;2,19;116,15;376,65;1239,6
N21Z;2;3,63;11,59;0,07;0,58;0,05;0;0,79;0;2,07;4,68;23,46
N21Z;4;371,15;0;275,83;7,04;1,59;0,32;112,59;127,12;148,28;204,55;1248,47
N21Z;5;226,93;0;148,58;12,87;0,64;0;46,32;0,21;28,32;61,4;525,27
N21Z;7;0,03;0;0,01;0;0;0;0,01;0,02;0,01;0,02;0,1
N21Z;8;0,22;0;0,19;0,01;0;0;0,09;0,14;0,08;0,16;0,89
N21Z;9;1,93;0;1,8;0,02;0,01;0;0,36;0,88;0,72;1,38;7,1
N21Z;10;12,73;0;31,85;0,97;1,84;0;19,37;35,44;4,4;16,86;123,46
N21Z;11;19,52;0,64;24,69;0,38;0;0;2,76;2,78;4,67;13,6;69,04
N23Z;1;198,5;369,69;21,05;23,24;1,77;0;31,43;1,05;107,55;329,38;1083,66
N23Z;2;5,27;18,73;0,15;0,79;0,06;0;1,27;0;3,31;7,78;37,36
N23Z;4;337,51;0;300,59;6,21;7,34;12,95;122,41;89,92;153,73;230,46;1261,12
N23Z;5;234,79;0;154,51;14,9;0,87;0;50,51;0,11;31,93;66,25;553,87
N23Z;7;0,01;0;0;0;0;0;0;0;0;0;0,01
N23Z;8;0,34;0;0,32;0,02;0;0;0,09;0,1;0,14;0,42;1,43
N23Z;9;1,35;0;1,54;0,01;0,01;0;0,24;0,74;0,6;1;5,49
N23Z;10;10,79;0;26,07;0,88;2,97;0;16,11;16,86;3,95;14,69;92,32
N23Z;11;18,68;0,58;20,21;0,39;0;0;2,35;2,8;3,99;10,96;59,96
N25Z;1;161,34;289,52;16,65;18;1,89;0;25,07;1,96;81,78;255,06;851,27
N25Z;2;2,89;7,29;0,07;0,42;0,16;0;0,72;0;1,5;3,71;16,76
N25Z;4;202,23;0;174,69;4,8;1,05;0,65;75,13;76,07;92,2;129,14;755,96
N25Z;5;160,82;0;109,6;9,75;0,56;0;32,11;0,16;20,68;44,4;378,08
N25Z;7;0,02;0;0,01;0;0;0;0,01;0;0;0,01;0,05
N25Z;8;0,58;0;0,59;0,03;0,02;0;0,12;0,31;0,21;0,57;2,43
N25Z;9;2,13;0;2,32;0,02;0,01;0;0,39;1,34;1,02;1,57;8,8
N25Z;10;7,45;0;22,34;0,47;1,78;0;14,92;20,63;3,16;11;81,75
N25Z;11;23,88;1,21;20,89;0,69;0;0;3,07;1,07;4,55;12,37;67,73
N33Z;1;1228,37;2583,45;160,58;215,66;157,45;0;289,09;37,81;568,18;1959,45;7200,04
N33Z;2;1044,91;2311,37;22,03;198,01;192,43;0;328,79;15,43;404,32;1132,12;5649,41
N33Z;4;2022,9;0;1746,66;44,67;38,51;76,88;863,48;498,88;776,73;1209,53;7278,24
N33Z;5;1236,22;0;826,28;79,27;36,97;0;259,29;3,87;158,33;396,66;2996,89
N33Z;7;3,86;0;1,32;0,14;0;1,29;0,16;2,63;0,62;1,64;11,66
N33Z;8;32,18;0;30,32;1,8;0,01;0;22,1;0,84;11,81;24,02;123,08
N33Z;9;129,03;0;147,63;1,43;4,34;36,38;30,01;38,19;71,98;101,97;560,96
N33Z;10;135,64;0;385,2;19,02;454,02;0;288,3;331,61;51,04;211,21;1876,04
N33Z;11;168,85;16,19;339,83;5,55;0;0;37,93;191,42;51,98;159,38;971,13
N34Z;1;701,5;1248,15;83,74;104,28;30,22;0;132;23,98;331,82;1058,1;3713,79
N34Z;2;310,01;715,56;13,21;63,68;17,81;0;97,82;3,68;137,01;335,67;1694,45
N34Z;4;1280,99;0;917,85;24,66;13,18;22,9;408;410,88;432,17;651,96;4162,59
N34Z;5;641,13;0;404,33;37,48;4,25;0;132,53;0,96;82,11;180,8;1483,59
N34Z;7;0,46;0;0,32;0,01;0;0;0,14;0;0,06;0,18;1,17
N34Z;8;12,58;0;12,56;0,48;0;0;5,98;3,78;5,71;9,01;50,1
N34Z;9;42,62;0;44,98;0,46;0,36;0,74;8,16;21,92;18,65;28,82;166,71
N34Z;10;84,04;0;179,96;6,77;159,42;0;119,8;141,05;26,65;101,19;818,88
N34Z;11;75,05;3,62;162,57;1,99;0,18;0;15,76;31,24;21,17;73,34;384,92
N38Z;1;1095,83;2206,18;153,73;144,25;224,5;0;206,1;43,08;492,93;1632,85;6199,45
N38Z;2;872,19;1735,42;24,6;165,03;227,19;0;285,54;28,2;324,77;835,56;4498,5
N38Z;4;1992,56;0;1434,1;35,16;31,92;84,34;699,01;529,52;679,45;988,56;6474,62
N38Z;5;1027;0;646,33;63,72;14,63;0;195,6;0;125,86;307,56;2380,7
N38Z;7;0,64;0;0,65;0,03;0;0;0,58;0,14;0,41;0,65;3,1
N38Z;8;25,66;0;29,68;1,72;0;0;16,39;6,99;11,88;19,2;111,52
N38Z;9;146,19;0;143,44;1,14;7,08;4,31;20,06;151,92;61,25;99,51;634,9
N38Z;10;148,8;0;410,27;5,71;1020,89;0;267,22;391,39;52,36;212,34;2508,98
N38Z;11;208,71;8,71;322,55;9,6;26,05;2,75;32,27;154,39;36,52;165,1;966,65
N60A;1;576,02;1254,13;66,33;125,59;60,03;0;110,49;12,12;265,57;856,37;3326,65
N60A;2;39,11;74,88;4,75;7,22;2,26;0;11,36;1,32;15,98;42,05;198,93
N60A;4;13,25;0;14,87;0,6;0,08;4,48;8,1;3,93;7,7;11,11;64,12
N60A;5;14,22;0;8,66;0,82;0,1;0;2,78;0;1,74;4,16;32,48
N60A;7;1,15;0;0,46;0,01;0;0,11;0,27;0;0,14;0,4;2,54
N60A;8;16,24;0;17,69;0,84;0,03;0,22;9,49;4,86;7,68;12,26;69,31
N60A;9;55,03;0;61,83;1,19;0,26;0,38;11,56;38,45;26,73;42,38;237,81
N60A;10;13,65;0;57,55;1,59;86,56;0;41,07;58,31;7,09;25,95;291,77
N60A;11;70,01;5,28;127,5;2,32;0,01;0,11;10,31;22,43;16,29;58,49;312,75
N60B;1;232,94;394,04;26,49;43,16;33,03;0;37,77;4,6;117,15;358,49;1247,67
N60B;2;1,94;4,31;0,05;0,41;0,05;0;0,5;0;0,88;2,16;10,3
N60B;4;7,83;0;8,59;0,34;0,03;2,02;4,73;2,51;4,13;5,83;36,01
N60B;5;7,27;0;4,44;0,4;0,02;0;1,38;0,01;0,82;1,91;16,25
N60B;7;0,24;0;0,13;0,01;0;0,13;0,09;0,11;0,05;0,14;0,9
N60B;8;8,69;0;7,92;0,33;0,06;0,05;3,84;1,16;3,74;5,65;31,44
N60B;9;29,33;0;31,8;0,57;0,36;0,26;6,23;17,31;13,14;21,55;120,55
N60B;10;5,12;0;23,46;0,89;26,8;0;17,79;18,05;3,09;11,11;106,31
N60B;11;31,17;1,65;40,96;1,1;0,03;0,08;4,63;3,61;5,85;23,91;112,99
N61Z;1;228,42;328,85;21,48;22,14;2;0;28,21;1,39;108,46;332,61;1073,56
N61Z;2;0,66;1,45;0,02;0,05;0;0;0,11;0;0,31;0,83;3,43
N61Z;4;4,47;0;4,63;0,13;0,01;0;1,98;0,55;2,34;3,23;17,34
N61Z;5;4,93;0;3,07;0,28;0,01;0;0,84;0,01;0,53;1,26;10,93
N61Z;7;0,02;0;0,03;0;0;0;0;0;0;0,01;0,06
N61Z;8;2,08;0;1,92;0,08;0;0;0,88;0,21;0,74;1,36;7,27
N61Z;9;6;0;6,76;0,14;0,01;0;1,23;2,86;2,78;4,27;24,05
N61Z;10;4,51;0;24,74;0,71;0,2;0;20,12;17,77;2,8;10,25;81,1
N61Z;11;32,49;2,01;28,74;1,27;0;0;4,45;0,55;5,62;17,19;92,32
N62A;1;183,93;298,47;17,28;20,89;0,79;0;28,22;2,27;86,46;278,05;916,36
N62A;2;2,68;5,2;0,07;0,5;0,02;0;1,02;0;1,1;2,53;13,12
N62A;4;15,27;0;14,07;0,5;0,06;0,19;6,45;1,29;6,8;9,79;54,42
N62A;5;12,18;0;8,24;0,68;0,02;0;2,47;0;1,62;3,29;28,5
N62A;6;0,2;0;0,43;0,02;0;0;0,05;0;0,05;0,25;1
N62A;7;0,02;0;0,05;0;0;0;0,05;0;0,01;0,01;0,14
N62A;8;13,28;0;13,08;0,57;0,03;0;6,85;1,12;5,54;9,05;49,52
N62A;9;16,11;0;17,55;0,19;0,07;10,1;3,27;17,46;7,58;12,54;84,87
N62A;10;3,82;0;20,71;0,67;11,37;0;15,7;12,09;2,56;8,71;75,63
N62A;11;43,84;2,03;42,48;1,74;0;0;6,81;0,86;8,63;25,15;131,54
N62B;1;158,73;215,18;16,02;13,57;2,27;0;18,78;1,83;71,3;226,31;723,99
N62B;2;0,65;1,01;0,14;0,09;0;0;0,23;0;0,29;0,76;3,17
N62B;4;0,16;0;0,15;0;0;0;0,03;0;0,05;0,04;0,43
N62B;5;0,18;0;0,12;0,01;0;0;0,04;0;0,03;0,04;0,42
N62B;6;0,04;0;0,07;0;0;0;0,01;0;0,01;0,02;0,15
N62B;7;0,01;0;0;0;0;0;0;0;0;0;0,01
N62B;8;2,54;0;2,22;0,06;0,01;0;1,02;0,01;0,98;1,44;8,28
N62B;9;5,27;0;5,87;0,04;0;0;0,82;4,79;2,49;3,97;23,25
N62B;10;2,13;0;14,7;0,49;2,49;0;11,05;7,63;1,82;6,04;46,35
N62B;11;37,36;2,27;30,97;1,32;0;0;4,14;0,03;5,7;19,02;100,81
O01A;1;736,91;1378,53;129,27;92,4;28,31;0;113,1;16,09;396,71;1295,03;4186,35
O01A;2;91,47;225,63;11,74;15,46;1;0;26,91;1,29;33,41;97,23;504,14
O01A;4;188,67;0;167,09;4,62;3,67;1,43;55,94;24,71;71,53;135,92;653,58
O01A;5;145,99;0;97,97;9,01;3,21;0;32,44;0,1;19,59;41,96;350,27
O01A;6;229,69;0;497,45;30,55;9,03;0;60,37;3,18;80,95;318,69;1229,91
O01A;7;0,22;0;0,22;0,01;0;0;0,22;0;0,08;0,22;0,97
O01A;9;3,32;0;2,6;0,02;0;0;0,37;4,29;1,7;2,14;14,44
O01A;10;36,48;0;134,79;4,98;63,25;0;115,41;50,09;18,45;69,59;493,04
O01A;11;51,58;0,09;62,17;0,47;3,04;0;4,42;25,7;8,32;25,02;180,81
O01B;1;359,26;682,28;65,69;29,99;61,42;0;45,16;11,79;176,97;597,26;2029,82
O01B;2;110,28;245,86;4,51;22,44;22,55;0;39,06;0,66;53,31;121,53;620,2
O01B;4;170,21;0;170,67;6,04;0,15;0,16;50,22;18,13;62,35;131,37;609,3
O01B;5;166,8;0;105,36;10,9;0,57;0;34,87;0,01;22,07;54,82;395,4
O01B;6;144,08;0;314,61;17,62;1,56;0;39,91;0,52;55,71;181,7;755,71
O01B;7;1,61;0;2,5;0,24;0,01;0;0,51;1,63;0,36;1,17;8,03
O01B;8;1,42;0;0,86;0,04;0;0;0,17;0,49;0,53;0,62;4,13
O01B;9;14,03;0;13,6;0,2;0,01;0;1,64;11,09;6,23;8,57;55,37
O01B;10;21,55;0;76,21;1,2;20,8;0;65,05;66,57;9,35;40,2;300,93
O01B;11;30,38;0,64;51,58;1,02;0;0;3,71;20,85;8,72;25,56;142,46
O01C;1;372,95;755,18;71,75;43,34;10,9;0;55,55;6,66;213,61;680,48;2210,42
O01C;2;24,48;56,16;1,43;4,38;1,57;0;7,46;0,12;11,67;27,07;134,34
O01C;4;163,94;0;140,68;4,08;0,19;0,86;55,6;22,76;62,88;108,61;559,6
O01C;5;127,08;0;85,33;7,78;0,11;0;28,52;0,02;16,93;36,16;301,93
O01C;6;146,77;0;337,74;18,84;10,31;0;41,94;2,43;50,8;181,26;790,09
O01C;7;0,47;0;0,36;0,02;0;0;0,18;0;0,18;0,32;1,53
O01C;8;0,32;0;0,14;0,01;0;0;0,12;0;0,12;0,23;0,94
O01C;9;1,95;0;1,73;0,01;0;0;0,28;0,11;0,95;1,26;6,29
O01C;10;19,82;0;73,04;2,59;9,69;0;64,85;30,77;10,1;37,95;248,81
O01C;11;30,14;0,17;40,03;0,64;0;0;2,79;7,51;5,7;18,18;105,16
O01D;1;237,46;485,95;50,01;20,7;3,25;0;34,52;3,39;139,8;448,11;1423,19
O01D;2;8,96;21,42;0,32;1,53;0,43;0;2,71;0,03;4,61;11,41;51,42
O01D;4;147,7;0;128,63;3,67;0,7;0,83;52,04;25,36;61,98;100,03;520,94
O01D;5;133,99;0;90,66;7,97;0,5;0;29,2;0,22;17,93;35,94;316,41
O01D;6;175,98;0;383,78;20,93;1,27;0;48,57;1,81;62,08;202,71;897,13
O01D;7;0,02;0;0,05;0;0;0;0,05;0;0,01;0,01;0,14
O01D;8;0,02;0;0;0;0;0;0,01;0;0,01;0,02;0,06
O01D;9;0,67;0;0,63;0,01;0;0;0,12;0,69;0,37;0,41;2,9
O01D;10;8,22;0;33,32;1,28;4,41;0;26,66;14,75;4,05;15,61;108,3
O01D;11;16,23;0,15;29,44;0,53;0;0;1,77;5,98;3,63;14,35;72,08
O01E;1;212,89;431,1;48,17;18,2;1,84;0;30,75;2,63;122,49;386,17;1254,24
O01E;2;3,24;7,07;0,06;0,61;0,29;0;0,9;0,03;1,65;3,66;17,51
O01E;4;153,43;0;128,62;3,61;0,27;0,47;55,34;29,93;65,44;99,56;536,67
O01E;5;134,59;0;89,51;7,75;0,52;0;28,23;0,19;17,73;34,98;313,5
O01E;6;185,35;0;402,02;21,45;0,29;0;51,34;0,95;64,28;207,18;932,86
O01E;7;0;0;0,01;0;0;0;0,01;0;0;0;0,02
O01E;8;0,01;0;0,01;0;0;0;0,01;0;0;0,01;0,04
O01E;9;0,52;0;0,52;0,01;0;0;0,08;0,34;0,26;0,34;2,07
O01E;10;4,03;0;20,27;0,76;1,65;0;15,28;7,57;2,37;8,64;60,57
O01E;11;14,1;0,26;27,34;0,58;0;0;1,67;3,45;2,93;13,14;63,47
O01F;1;189,91;390,72;46,88;15,99;1,94;0;27,08;2,38;108,56;347,77;1131,23
O01F;2;1,81;3,69;0,05;0,23;0,02;0;0,44;0;0,93;2,22;9,39
O01F;4;151,67;0;122,33;3,85;0,5;0,4;52,69;32,45;61,55;95,31;520,75
O01F;5;129,43;0;85,61;7,59;0,34;0;26,39;0,28;16,75;33,79;300,18
O01F;6;140,66;0;302,11;16,36;0,08;0;39,74;0,91;45,93;153,76;699,55
O01F;7;0;0;0;0;0;0;0;0,01;0;0;0,01
O01F;8;0,05;0;0,05;0;0;0;0,02;0;0,02;0,05;0,19
O01F;9;0,33;0;0,37;0,01;0;0;0,05;0,16;0,16;0,23;1,31
O01F;10;3,13;0;15,25;0,69;0,97;0;11,72;6,81;1,83;7,01;47,41
O01F;11;11,07;0,25;24,54;0,42;0;0;1,46;3,04;2,48;10,83;54,09
O01G;1;184,82;395,17;43,19;15,99;1,62;0;27,35;2,62;107,57;340,56;1118,89
O01G;2;2,08;4,01;0,06;0,32;0,02;0;0,47;0;0,95;2,23;10,14
O01G;4;157,01;0;133,11;4,17;0,4;0,41;56,22;31,2;61,65;100,39;544,56
O01G;5;133,81;0;88,27;7,94;0,43;0;27,61;0,22;16,7;34,9;309,88
O01G;6;72,99;0;157,09;8,58;0,03;0;20,72;0,84;24,8;82,67;367,72
O01G;8;0,02;0;0,02;0;0;0;0,03;0;0,01;0,02;0,1
O01G;9;0,56;0;0,67;0;0,01;0;0,1;0,42;0,34;0,44;2,54
O01G;10;3,68;0;15,94;0,68;2,38;0;12,49;7,66;2,24;7,69;52,76
O01G;11;12,22;0,25;25,71;0,44;0,03;0;1,5;3,32;3,06;12,14;58,67
O01H;1;173,24;372,19;40,27;15,4;2,28;0;26,11;1,68;100,93;314,52;1046,62
O01H;2;0,57;1,09;0,01;0,08;0;0;0,12;0;0,28;0,63;2,78
O01H;4;157,2;0;130,15;4,24;0,3;0,48;55,06;33,65;65,69;99,84;546,61
O01H;5;129,86;0;84,91;7,45;0,36;0;25,65;0,26;16,47;32,75;297,71
O01H;6;65,83;0;142,25;7,56;0,01;0;18,53;1,01;22,66;74,27;332,12
O01H;9;0,24;0;0,23;0;0;0;0,04;0,48;0,09;0,15;1,23
O01H;10;2,47;0;12,01;0,62;0,69;0;9,66;4,62;1,62;5,51;37,2
O01H;11;8,53;0,44;22,58;0,24;0;0;1,08;2,39;2,36;10,13;47,75
O02A;1;280,17;542,33;55,47;35,78;47,39;0;44,69;7,19;149,95;487,55;1650,52
O02A;2;46,18;106,73;2,87;9,05;105,73;0;13,18;0,38;20,64;47,73;352,49
O02A;4;151,3;0;143,79;3,25;2,45;0,62;48,95;6,78;52,08;101,94;511,16
O02A;5;154,31;0;99,46;8,97;31,47;0;31,08;1,03;19,33;41,27;386,92
O02A;6;153,5;0;354,69;23,98;8,49;0;43,23;0,29;56,89;195,6;836,67
O02A;8;0,09;0;0,07;0;0;0;0,05;0;0,04;0,03;0,28
O02A;9;10,08;0;15,67;1,19;0,51;0;8,41;1,68;5,87;9,74;53,15
O02A;10;21,71;0;74,93;1,47;169,81;0;55,13;57,05;9,08;38,63;427,81
O02A;11;16,44;0,04;19,09;1,57;0;0;1,49;13,77;2,36;9,11;63,87
O02B;1;153,82;296,82;38,47;12,76;10,41;0;20,46;2,49;89,07;279,15;903,45
O02B;2;4,1;8,97;0,16;0,62;3,48;0;1,09;0;1,96;4,45;24,83
O02B;4;60;0;46,43;1,32;0,26;0,16;20,23;2,26;27,07;42,07;199,8
O02B;5;78,05;0;50,74;4,5;0,53;0;16,15;0,1;10,21;21,39;181,67
O02B;6;160,96;0;360,29;19,63;3,4;0;43,66;0,14;53,59;190,15;831,82
O02B;8;0,01;0;0,02;0;0;0;0,01;0,01;0,01;0,02;0,08
O02B;9;0,06;0;0,08;0;0;0;0,01;0,03;0,03;0,05;0,26
O02B;10;4;0;18,27;1,29;20,53;0;13,5;10,58;2,43;7,85;78,45
O02B;11;12,13;0,2;14,38;0,62;0;0;1,61;1,84;2,27;8,3;41,35
O03Z;1;160,82;283,97;17,9;18,46;2,15;0;26,16;0,95;81,7;258,2;850,31
O03Z;2;6,96;19,68;0,13;1,08;2,02;0;1,73;0;3,94;9,6;45,14
O03Z;4;221,85;0;181,54;5,2;1,6;0,53;83,44;49,98;96,38;136,76;777,28
O03Z;5;163,97;0;109,31;9,48;0,44;0;33,14;0,24;21,07;43,01;380,66
O03Z;6;5,15;0;8,53;0,3;0;0;0,79;0;1,09;3,72;19,58
O03Z;8;0,02;0;0,02;0;0;0;0,01;0,01;0,01;0,01;0,08
O03Z;9;0,38;0;0,47;0;0;0;0,07;0,52;0,2;0,32;1,96
O03Z;10;8,83;0;29,45;0,83;7,38;0;20,98;21,69;3,78;13,67;106,61
O03Z;11;25,03;0,94;22,48;0,94;0;0;3,28;0,57;4,39;14,04;71,67
O04A;1;274,34;572,35;46,92;25,59;48,98;0;40,61;0,5;144,75;453,93;1607,97
O04A;2;91,22;154,25;3,76;13,24;20,12;0;31,51;1,1;36,63;80,41;432,24
O04A;4;374,71;0;311,76;8,49;11,13;5,39;131,21;41,59;132,03;216,74;1233,05
O04A;5;255;0;172,78;14,38;1,76;0;47,55;2,97;32,47;68,12;595,03
O04A;6;8,17;0;20,29;1,35;4,32;0;3,09;8,48;4,34;14,17;64,21
O04A;8;0,87;0;0;0,01;0;0;0,38;0;0,39;0,65;2,3
O04A;9;17,11;0;24,26;1,64;1,95;0;12,8;4,16;11,75;13,05;86,72
O04A;10;18,67;0;65,34;6,18;130,7;0;44,97;31,14;7,46;27,3;331,76
O04A;11;51,42;0,33;34,46;2,27;0;0;6,01;6,59;7,92;21,52;130,52
O04B;1;172,62;298,6;27,17;16,49;6,48;0;24,42;1,1;88,55;280,72;916,15
O04B;2;8,73;17,57;0,37;1,3;5,13;0;1,88;0;3,58;8,52;47,08
O04B;4;100,53;0;94,56;2,74;0,13;0,12;41,04;6,79;47,88;73,63;367,42
O04B;5;93,91;0;63,24;5,12;2,92;0;18,58;0,2;12,08;24,79;220,84
O04B;6;8;0;22,27;1,07;0;0;2,99;0;3,24;10,44;48,01
O04B;7;0,59;0;0,43;0,02;0,27;0;0,13;0,66;0,32;0,49;2,91
O04B;9;2,02;0;2,19;0,04;0,3;0;0,26;2,23;1,35;1,5;9,89
O04B;10;7,9;0;27,03;0,91;17,02;0;17,74;23,33;3,07;12,29;109,29
O04B;11;24,22;0,87;16,38;0,8;0;0;2,47;0,76;3,43;11,66;60,59
O05A;1;348,55;670,8;59,62;43,86;4,96;0;52,94;1,46;194,81;597;1974
O05A;2;0,39;1,31;0,02;0,06;0,01;0;0,09;0;0,3;0,57;2,75
O05A;4;130,07;0;124,98;3,12;0,17;0,32;54,58;9,94;54,61;104,6;482,39
O05A;5;125,57;0;81,53;7,07;0,07;0;26,41;0,23;16,36;32,68;289,92
O05A;6;34,66;0;73,74;3,75;0,01;0;9,11;0,71;8,94;43,67;174,59
O05A;7;0,32;0;0,15;0,01;0;0;0,16;0;0,11;0,22;0,97
O05A;8;0,11;0;0,11;0,01;0;0;0,12;0;0,06;0,1;0,51
O05A;9;0,26;0;0,25;0,01;0;0;0,05;0;0,08;0,15;0,8
O05A;10;9,48;0;34,57;1,4;0,43;0;30,46;11,22;4,67;17,6;109,83
O05A;11;25,58;0,73;15,51;0,9;0;0;4,03;0;4,57;11;62,32
O05B;1;191,54;345,53;24,14;22,43;4,61;0;31,4;2,33;103,26;314,88;1040,12
O05B;2;4,39;17,14;0,32;0,95;0;0;1,42;0;2,59;6,29;33,1
O05B;4;166,26;0;159,87;4,43;0,62;5,78;73,92;56,75;78,91;112,41;658,95
O05B;5;145,79;0;95,79;9,86;0,63;0;31,31;0;20,21;45,28;348,87
O05B;6;21,16;0;55,83;3,25;2,01;0;7,89;0,03;8,77;33,84;132,78
O05B;8;0,47;0;0,48;0,04;0;0;0,05;0,24;0,16;0,82;2,26
O05B;9;5,1;0;4,74;0,04;0,43;0;0,58;0,69;1,76;3,8;17,14
O05B;10;15,07;0;39,83;1,89;13,24;0;27,12;23,91;4,74;19,56;145,36
O05B;11;33,27;1,79;35,09;1,5;0,03;0;7,28;3,87;8,6;19,88;111,31
O05C;1;96,99;170,97;30,42;13,36;2,5;0;9,74;0;50,82;247,3;622,1
O05C;6;3,18;0;8,49;0,58;0;0;0,81;0;1,41;6,16;20,63
O05C;10;1,36;0;3,79;0,04;5,53;0;3,98;8,41;0,49;2,3;25,9
O05C;11;5,32;0,01;1,77;0,09;0;0;0,4;130,16;0,58;1,92;140,25
O40Z;1;146,35;256,61;16,34;16,82;3,36;0;22,8;4,58;74,3;236,54;777,7
O40Z;2;4,83;13,25;0,67;0,79;0,45;0;1,4;0;1,84;5,33;28,56
O40Z;4;78,82;0;84,54;2,37;0,08;0,14;34,72;5,54;38,82;59,47;304,5
O40Z;5;88,36;0;58,88;5,32;0,25;0;17,52;0,12;11,61;24,33;206,39
O40Z;6;8,2;0;22,81;1,17;0,18;0;2,63;0,31;3,44;11,56;50,3
O40Z;8;0,08;0;0,08;0,01;0;0;0,01;0,04;0,02;0,13;0,37
O40Z;9;0,71;0;1;0,03;0,01;0;0,42;0,97;0,35;0,52;4,01
O40Z;10;13,04;0;33,37;1,15;4,17;0;20,63;27,3;4,29;16,63;120,58
O40Z;11;23,16;1,07;19,19;0,8;0,01;0;2,55;0,71;3,84;12,32;63,65
O60A;1;418,3;812,42;88,74;44,87;2,68;0;57,9;11,59;239,75;805,16;2481,41
O60A;2;11,27;19,03;0,2;2,18;0;0;4,29;0;6,91;17,35;61,23
O60A;4;1,42;0;1,29;0,06;0;0;0,48;0;0,28;1,02;4,55
O60A;5;19,36;0;11,66;1,2;0,04;0;4,27;0;2,42;5,37;44,32
