IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
R11B;2;11,73;0,00;0,37;2,47;0,32;0,00;3,31;0,27;0,43;4,64;11,05;34,59
R11B;4;200,71;0,00;179,57;9,81;2,16;7,75;82,74;28,29;0,22;97,03;136,66;744,94
R11B;5;163,08;0,00;110,38;8,91;0,51;0,00;31,46;0,36;0,04;21,84;47,71;384,29
R11B;7;1,18;0,00;1,52;0,05;0,00;0,12;1,46;0,44;0,00;0,31;0,86;5,94
R11B;8;13,61;0,00;17,06;0,62;0,05;1,23;8,10;4,10;0,00;7,18;9,99;61,94
R11B;9;53,09;0,00;50,35;1,10;0,56;0,02;9,08;8,34;10,73;23,97;33,41;190,65
R11B;10;86,03;0,00;141,02;0,89;6,62;0,00;105,75;0,24;161,98;28,28;82,99;613,80
R11B;11;26,40;0,45;24,19;0,79;0,01;0,00;3,84;0,56;1,47;6,10;13,84;77,65
R11B;12;3,47;0,21;11,89;0,07;0,00;0,00;0,36;0,00;1,00;0,96;3,57;21,53
R11B;13;26,00;1,95;17,47;0,55;0,01;0,00;2,10;0,00;0,06;4,32;14,24;66,70
R11C;1;254,04;0,00;25,64;34,82;10,91;0,00;31,05;4,13;17,33;133,70;359,09;870,71
R11C;2;2,19;0,00;0,24;0,37;0,06;0,00;0,52;0,00;0,00;1,11;3,03;7,52
R11C;4;130,35;0,00;121,11;4,98;0,35;0,47;48,73;18,12;0,42;63,12;89,37;477,02
R11C;5;123,33;0,00;82,03;6,77;0,26;0,00;23,58;0,44;0,04;16,01;35,49;287,95
R11C;7;0,46;0,00;0,31;0,02;0,00;0,00;0,25;0,00;0,00;0,08;0,20;1,32
R11C;8;19,43;0,00;21,47;0,79;0,04;0,11;9,92;5,71;0,00;9,09;11,96;78,52
R11C;9;44,60;0,00;44,98;0,55;0,11;0,02;7,53;6,37;16,62;19,05;27,88;167,71
R11C;10;70,64;0,00;114,44;0,63;1,95;0,00;81,36;0,62;177,17;22,24;70,21;539,26
R11C;11;24,44;0,59;22,66;0,40;0,02;0,00;3,29;2,45;1,65;5,44;11,72;72,66
R11C;12;2,87;0,48;9,16;0,01;0,00;0,00;0,06;0,15;0,20;0,77;2,46;16,16
R11C;13;23,04;1,52;16,51;0,56;0,01;0,00;2,03;0,00;0,06;4,02;13,16;60,91
R12A;1;879,87;0,00;81,45;110,02;74,62;0,00;122,58;19,81;11,88;420,45;1140,44;2861,12
R12A;2;406,67;0,00;19,97;63,80;26,76;0,00;119,68;0,81;0,61;149,29;348,54;1136,13
R12A;4;899,21;0,00;665,23;29,27;16,62;88,32;324,51;272,04;1,71;320,89;438,94;3056,74
R12A;5;550,32;0,00;358,27;30,18;0,88;0,00;112,72;2,21;0,16;78,51;161,25;1294,50
R12A;7;1,20;0,00;1,22;0,04;0,00;3,55;1,33;0,16;0,32;0,53;1,06;9,41
R12A;8;35,07;0,00;36,59;1,85;0,01;0,78;19,24;9,62;0,01;15,58;20,81;139,56
R12A;9;105,86;0,00;103,36;2,06;0,55;0,09;16,80;19,60;35,22;40,69;63,22;387,45
R12A;10;86,49;0,00;178,17;2,12;90,28;0,00;121,91;2,72;203,04;31,41;97,97;814,11
R12A;11;42,87;0,45;30,15;0,65;0,00;0,17;4,86;0,01;1,80;6,90;16,59;104,45
R12A;12;23,74;1,37;117,33;0,36;0,00;0,00;2,07;0,00;28,42;7,41;32,66;213,36
R12A;13;41,17;1,33;36,83;0,91;0,07;0,00;4,48;0,00;0,23;8,20;24,72;117,94
R12B;1;452,43;0,00;42,85;49,21;6,46;0,00;62,60;4,35;7,47;247,13;666,59;1539,09
R12B;2;92,68;0,00;3,21;13,42;1,45;0,00;24,86;0,42;1,90;36,93;88,07;262,94
R12B;4;727,41;0,00;582,45;20,94;6,44;12,20;258,06;182,60;1,09;296,98;421,69;2509,86
R12B;5;468,23;0,00;321,75;26,87;2,01;0,00;103,76;1,32;0,33;74,16;142,81;1141,24
R12B;7;0,33;0,00;0,43;0,01;0,00;0,00;0,13;0,62;0,00;0,14;0,28;1,94
R12B;8;4,38;0,00;4,82;0,14;0,01;0,00;1,71;2,10;0,00;1,69;2,73;17,58
R12B;9;37,56;0,00;37,78;1,47;0,33;0,31;7,79;4,66;13,41;17,50;26,33;147,14
R12B;10;68,55;0,00;124,58;0,95;8,20;0,00;82,88;1,15;85,57;23,29;70,88;466,05
R12B;11;20,05;0,50;18,12;0,39;0,00;0,03;2,72;0,00;1,14;3,95;9,74;56,64
R12B;12;6,71;0,31;31,09;0,16;0,00;0,00;0,58;0,00;4,53;2,73;8,91;55,02
R12B;13;27,72;0,72;19,48;0,52;0,02;0,00;3,30;0,01;0,03;5,68;15,45;72,93
R12C;1;351,68;0,00;33,64;36,58;3,86;0,00;43,51;0,82;2,48;184,42;504,40;1161,39
R12C;2;28,81;0,00;2,11;4,66;0,22;0,00;8,64;0,00;0,33;13,49;31,58;89,84
R12C;4;476,36;0,00;370,47;15,19;5,82;5,81;177,16;87,53;3,08;201,33;283,21;1625,96
R12C;5;337,31;0,00;228,10;18,93;1,15;0,00;69,88;0,61;0,19;48,34;102,28;806,79
R12C;8;5,76;0,00;6,11;0,25;0,01;0,78;2,39;2,90;0,00;3,19;4,12;25,51
R12C;9;33,68;0,00;34,23;1,62;0,62;0,02;6,72;3,99;5,82;16,97;23,74;127,41
R12C;10;57,19;0,00;91,85;0,73;2,39;0,00;59,94;0,30;69,44;16,42;54,27;352,53
R12C;11;18,44;0,55;17,12;0,26;0,00;0,00;1,91;0,00;1,18;4,01;8,30;51,77
R12C;12;3,07;0,42;15,71;0,11;0,00;0,00;0,43;0,00;3,06;1,21;4,65;28,66
R12C;13;23,82;0,32;18,42;0,50;0,00;0,00;2,76;0,00;0,14;4,77;13,37;64,10
R13A;1;364,34;0,00;39,49;36,81;18,57;0,00;44,79;6,85;16,34;180,79;498,49;1206,47
R13A;2;15,59;0,00;1,96;1,51;0,00;0,00;3,69;0,00;0,01;10,21;13,70;46,67
R13A;4;350,90;0,00;323,68;13,21;0,86;1,49;144,82;84,72;0,18;143,48;231,43;1294,77
R13A;5;274,50;0,00;203,12;17,45;0,69;0,00;62,34;0,87;0,00;53,84;89,12;701,93
R13A;7;0,04;0,00;0,08;0,00;0,00;0,00;0,05;0,00;0,00;0,03;0,03;0,23
R13A;8;1,66;0,00;2,39;0,11;0,00;0,00;0,58;1,00;0,00;0,76;1,14;7,64
R13A;9;21,83;0,00;21,79;0,74;0,10;0,00;4,19;1,80;3,41;8,26;13,19;75,31
R13A;10;69,59;0,00;111,13;0,44;1,21;0,00;76,49;0,45;54,00;23,09;63,19;399,59
R13A;11;12,44;0,28;6,32;0,29;0,00;0,00;1,82;0,01;0,30;1,71;4,24;27,41
R13A;12;2,64;0,50;26,57;0,00;0,00;0,00;0,27;0,00;2,99;1,71;6,80;41,48
R13A;13;23,19;0,93;12,47;0,21;0,00;0,00;1,49;0,00;0,00;3,45;10,09;51,83
R13B;1;280,55;0,00;32,37;30,26;6,80;0,00;34,38;3,00;6,97;148,16;417,39;959,88
R13B;2;8,07;0,00;0,51;1,45;0,11;0,00;1,98;0,00;0,17;3,42;9,40;25,11
R13B;4;289,72;0,00;248,16;10,55;3,25;4,08;112,66;41,81;3,19;130,90;182,05;1026,37
R13B;5;220,55;0,00;153,72;12,22;0,40;0,00;45,83;0,27;0,04;36,01;68,46;537,50
R13B;7;0,15;0,00;0,16;0,00;0,00;0,00;0,03;0,28;0,00;0,09;0,11;0,82
R13B;8;5,85;0,00;6,20;0,25;0,02;0,07;2,88;1,35;0,00;2,55;3,56;22,73
R13B;9;37,17;0,00;37,27;1,77;1,74;1,34;7,81;6,49;13,74;18,30;24,76;150,39
R13B;10;36,63;0,00;64,43;0,41;1,25;0,00;40,85;0,23;61,20;11,58;36,78;253,36
R13B;11;12,78;0,19;10,80;0,27;0,00;0,00;1,51;0,11;0,38;2,47;5,81;34,32
R13B;12;4,26;0,07;11,84;0,10;0,00;0,00;0,32;0,00;1,32;1,29;3,79;22,99
R13B;13;23,16;1,11;14,75;0,44;0,00;0,00;2,64;0,00;0,06;4,20;11,24;57,60
R14Z;1;229,14;0,00;24,73;23,29;7,10;0,00;27,05;1,35;7,36;119,34;324,91;764,27
R14Z;2;2,42;0,00;0,18;0,26;0,05;0,00;0,36;0,00;0,06;0,87;2,24;6,44
R14Z;4;141,02;0,00;133,90;5,42;0,56;0,32;60,61;19,98;0,64;67,46;94,00;523,91
R14Z;5;126,39;0,00;84,31;6,90;0,28;0,00;24,59;0,11;0,25;16,72;36,88;296,43
R14Z;6;0,17;0,00;0,33;0,01;0,00;0,00;0,04;0,00;0,00;0,07;0,09;0,71
R14Z;7;0,18;0,00;0,10;0,01;0,00;0,00;0,07;0,00;0,00;0,07;0,06;0,49
R14Z;8;26,31;0,00;28,78;0,90;0,09;0,01;11,01;10,50;0,00;11,95;14,45;104,00
R14Z;9;56,13;0,00;54,65;1,28;2,65;0,00;14,81;6,98;13,61;29,78;35,88;215,77
R14Z;10;32,24;0,00;54,83;0,32;0,92;0,00;37,54;0,03;102,61;10,71;32,49;271,69
R14Z;11;18,04;0,30;18,28;0,48;0,00;0,00;2,71;0,11;1,76;4,46;9,16;55,30
R14Z;12;2,93;0,23;6,81;0,03;0,00;0,00;0,07;0,00;0,17;0,78;2,36;13,38
R14Z;13;23,75;1,24;17,86;0,52;0,00;0,00;2,34;0,00;0,10;3,57;12,17;61,55
R16Z;1;2005,28;0,00;294,27;747,64;578,14;0,00;479,82;5,87;20,62;1075,17;2517,07;7723,88
R16Z;2;494,55;0,00;44,73;114,01;173,55;0,00;150,59;1,13;3,80;208,66;560,01;1751,03
R16Z;4;560,73;0,00;337,17;20,91;13,04;148,46;164,14;139,39;11,24;210,49;298,97;1904,54
R16Z;5;329,92;0,00;210,76;18,62;0,90;0,00;73,53;4,25;0,00;45,47;94,38;777,83
R16Z;7;1,13;0,00;1,13;0,08;0,00;0,00;0,84;0,12;0,82;0,53;0,76;5,41
R16Z;8;19,46;0,00;22,19;0,73;0,16;0,01;6,67;3,24;0,00;7,85;11,16;71,47
R16Z;9;227,30;0,00;234,31;4,31;3,93;3,15;47,91;29,24;36,42;127,16;157,90;871,63
R16Z;10;316,43;0,00;661,75;3,35;479,69;0,00;577,70;6,75;470,90;135,06;384,87;3036,50
R16Z;11;122,85;1,02;72,51;2,09;0,01;0,00;16,90;2,11;42,09;23,61;48,43;331,62
R16Z;12;21,73;0,05;157,07;0,96;0,00;0,00;1,43;0,00;13,06;8,15;37,91;240,36
R16Z;13;49,15;2,12;42,79;1,25;18,89;0,00;7,52;0,00;0,01;13,22;29,33;164,28
R60A;1;3242,27;0,00;464,44;1336,23;1038,48;0,00;736,78;110,48;200,46;1768,81;4428,74;13326,69
R60A;2;633,72;0,00;17,68;464,34;135,72;0,00;153,68;1,31;6,73;241,85;727,41;2382,44
R60A;4;71,39;0,00;61,97;1,74;0,09;16,29;25,77;11,19;3,81;24,08;44,74;261,07
R60A;5;55,71;0,00;44,15;3,86;0,03;0,00;12,73;0,73;2,28;8,23;21,12;148,84
R60A;7;4,23;0,00;6,92;0,19;0,00;0,00;2,94;1,70;2,28;1,50;4,65;24,41
R60A;8;24,77;0,00;23,48;0,73;0,09;0,00;9,64;2,76;0,00;7,17;13,18;81,82
R60A;9;135,69;0,00;129,63;1,40;0,24;5,73;23,17;10,64;13,62;63,08;101,77;484,97
R60A;10;354,69;0,00;979,97;6,15;1023,56;32,52;908,91;19,12;1399,67;169,68;616,81;5511,08
R60A;11;135,06;1,24;102,77;2,45;0,00;0,00;19,73;1,32;16,78;27,75;67,92;375,02
R60A;12;2,78;0,00;186,56;0,64;0,00;0,00;0,35;0,00;51,36;5,82;44,10;291,61
R60A;13;38,68;1,23;35,45;11,10;0,03;0,00;6,11;1,13;0,00;11,13;23,72;128,58
R60B;1;2268,98;0,00;245,97;960,29;680,57;0,00;482,87;11,08;56,19;1228,29;2940,94;8875,18
R60B;2;552,31;0,00;48,78;199,47;109,74;0,00;154,38;1,60;4,53;210,24;541,50;1822,55
R60B;4;13,82;0,00;15,49;0,67;0,27;5,52;7,95;8,25;0,07;6,96;11,53;70,53
R60B;5;9,63;0,00;7,34;0,60;0,00;0,00;2,32;0,08;0,53;1,42;3,67;25,59
R60B;7;4,17;0,00;3,21;0,15;0,02;2,49;2,29;2,01;0,79;1,28;2,94;19,35
R60B;8;20,57;0,00;20,90;0,78;0,31;0,13;6,49;3,83;0,00;9,40;12,63;75,04
R60B;9;144,06;0,00;133,10;1,77;0,22;4,78;21,60;9,62;39,28;69,08;90,05;513,56
R60B;10;223,01;0,00;833,93;7,65;921,04;72,10;710,05;106,81;766,13;144,70;362,38;4147,80
R60B;11;114,74;0,81;66,56;2,27;0,00;0,00;18,47;0,07;16,59;19,65;40,90;280,06
R60B;12;37,03;2,92;212,70;0,36;0,00;0,00;1,68;0,04;28,00;13,22;57,57;353,52
R60B;13;38,74;6,70;37,14;2,75;3,84;0,00;5,97;0,00;0,02;13,66;26,39;135,21
R60C;1;1730,86;0,00;222,29;699,70;466,11;0,00;329,57;16,07;60,52;992,00;2241,58;6758,70
R60C;2;219,39;0,00;20,11;71,37;38,89;0,00;61,28;1,29;1,55;101,37;249,43;764,68
R60C;4;9,96;0,00;10,23;0,74;1,71;5,61;5,73;2,25;0,01;5,50;7,56;49,30
R60C;5;9,74;0,00;7,13;0,59;0,01;0,00;2,11;0,03;0,00;1,37;3,38;24,36
R60C;7;0,72;0,00;0,80;0,05;0,00;0,21;0,41;0,00;1,52;0,34;0,41;4,46
R60C;8;12,44;0,00;13,31;0,43;0,05;0,02;4,31;1,81;0,00;6,05;8,16;46,58
R60C;9;83,47;0,00;77,66;1,33;0,50;6,00;13,37;9,00;20,59;37,48;53,28;302,68
R60C;10;128,49;0,00;455,67;5,27;620,43;20,55;360,44;38,30;511,24;76,44;208,64;2425,47
R60C;11;69,84;0,99;39,73;1,73;0,00;0,00;11,06;0,30;30,92;11,29;24,28;190,14
R60C;12;11,83;2,73;113,74;0,05;0,00;0,00;0,55;0,00;21,32;6,19;29,63;186,04
R60C;13;26,43;3,74;23,63;2,38;4,12;0,00;3,99;0,00;0,01;7,56;16,57;88,43
R60D;1;935,63;0,00;101,89;354,90;222,29;0,00;196,66;7,87;26,63;506,20;1194,29;3546,36
R60D;2;105,22;0,00;8,44;54,11;47,92;0,00;29,45;0,21;1,74;47,28;120,96;415,33
R60D;4;4,97;0,00;4,80;0,41;0,09;3,19;2,47;0,72;0,00;2,81;3,41;22,87
R60D;5;4,42;0,00;3,53;0,25;0,00;0,00;0,87;0,00;0,26;0,61;1,35;11,29
R60D;7;0,84;0,00;1,02;0,05;0,00;0,00;0,46;0,21;0,21;0,44;0,63;3,86
R60D;8;8,65;0,00;9,90;0,36;0,02;0,00;3,67;2,35;0,00;4,97;6,56;36,48
R60D;9;50,08;0,00;47,21;0,69;0,78;1,06;8,41;5,04;5,88;22,32;31,90;173,37
R60D;10;64,71;0,00;227,83;2,59;491,59;15,80;178,26;4,40;283,71;38,43;111,29;1418,61
R60D;11;35,66;0,34;25,49;0,82;0,00;0,00;5,29;0,11;1,58;6,27;14,47;90,03
R60D;12;7,99;2,03;64,93;0,05;0,00;0,00;0,40;0,01;9,32;3,03;15,78;103,54
R60D;13;34,72;6,53;23,66;1,43;0,66;0,00;4,40;0,01;0,08;8,75;21,27;101,51
R60E;1;533,41;0,00;62,19;194,89;178,84;0,00;105,14;3,70;9,44;291,50;696,13;2075,24
R60E;2;30,17;0,00;2,58;16,89;32,75;0,00;6,36;0,35;0,05;13,81;38,96;141,92
R60E;4;0,68;0,00;0,36;0,01;0,00;0,01;0,27;0,75;0,00;0,30;0,39;2,77
R60E;5;1,38;0,00;0,90;0,03;0,00;0,00;0,23;0,00;0,00;0,16;0,33;3,03
R60E;7;0,35;0,00;0,76;0,05;0,00;0,00;0,55;0,05;0,00;0,24;0,48;2,48
R60E;8;1,76;0,00;1,21;0,16;0,01;0,00;0,58;0,06;0,00;0,52;0,86;5,16
R60E;9;10,32;0,00;10,63;0,16;0,04;0,02;1,72;2,10;1,79;4,57;7,34;38,69
R60E;10;28,61;0,00;86,45;0,69;82,40;0,00;70,67;0,88;91,95;17,26;43,19;422,10
R60E;11;25,98;0,12;13,89;0,71;0,00;0,00;5,42;0,00;1,84;3,31;8,58;59,85
R60E;12;0,97;0,03;18,55;0,00;0,00;0,00;0,05;0,00;2,49;1,10;4,48;27,67
R60E;13;7,07;0,11;4,98;0,19;0,00;0,00;0,88;0,00;0,01;1,37;3,18;17,79
R60F;1;425,38;0,00;42,04;127,27;68,90;0,00;60,75;3,80;23,96;228,99;535,69;1516,78
R60F;2;25,17;0,00;1,58;8,33;3,33;0,00;6,59;0,05;0,18;10,65;27,45;83,33
R60F;4;2,45;0,00;3,17;0,17;0,03;1,30;1,62;0,54;0,68;1,68;2,47;14,11
R60F;5;2,10;0,00;1,54;0,11;0,00;0,00;0,37;0,00;0,00;0,27;0,54;4,93
R60F;7;0,58;0,00;0,72;0,03;0,00;0,05;0,34;0,23;0,13;0,34;0,41;2,83
R60F;8;7,51;0,00;8,09;0,26;0,00;0,02;3,33;1,08;0,00;4,02;4,40;28,71
R60F;9;19,43;0,00;18,28;0,33;0,48;0,51;3,18;1,81;5,73;8,40;11,72;69,87
R60F;10;32,08;0,00;106,35;1,57;189,37;13,71;81,66;1,94;181,24;18,14;51,90;677,96
R60F;11;18,99;0,21;15,82;0,46;0,00;0,00;3,19;0,07;4,13;4,18;9,19;56,24
R60F;12;2,91;1,08;24,22;0,16;0,00;0,00;0,17;0,02;2,63;1,20;6,45;38,84
R60F;13;26,33;3,63;19,72;0,97;0,08;0,00;3,10;0,00;0,08;5,13;14,80;73,84
R61A;1;1542,37;0,00;176,08;562,85;449,07;0,00;322,26;14,10;38,04;843,21;2005,19;5953,17
R61A;2;386,60;0,00;20,67;122,58;96,58;0,34;123,49;2,87;1,11;148,89;370,92;1274,05
R61A;4;39,93;0,00;38,87;3,22;0,08;23,07;22,51;8,33;0,00;21,75;31,01;188,77
R61A;5;36,30;0,00;24,78;2,20;0,00;0,00;7,41;0,04;0,00;5,09;12,84;88,66
R61A;7;3,39;0,00;5,27;0,24;0,00;0,09;1,52;2,51;4,27;2,74;3,08;23,11
R61A;8;27,85;0,00;29,85;1,22;0,07;2,64;10,47;8,52;0,00;14,86;20,71;116,19
R61A;9;175,52;0,00;180,56;3,78;1,71;4,79;32,00;21,18;16,03;93,56;124,58;653,71
R61A;10;156,59;0,00;481,37;6,26;752,91;7,82;392,53;9,06;434,29;82,20;239,06;2562,09
R61A;11;77,88;0,34;45,66;1,25;0,01;0,00;10,76;0,98;7,58;12,94;33,00;190,40
R61A;12;21,34;2,41;147,97;0,19;0,00;0,00;1,04;0,03;37,36;7,30;38,76;256,40
R61A;13;55,82;6,03;39,18;2,01;1,59;0,00;6,93;0,01;0,02;13,27;32,89;157,75
R61B;1;1133,67;0,00;105,88;394,39;309,55;0,00;223,33;6,59;41,64;625,60;1463,54;4304,19
R61B;2;138,35;0,00;8,42;33,81;16,50;0,00;38,02;1,27;3,78;55,09;148,72;443,96
R61B;4;36,92;0,00;34,62;1,66;0,34;23,64;19,49;8,85;0,84;19,09;25,70;171,15
R61B;5;26,56;0,00;18,82;1,36;0,00;0,00;5,00;0,00;0,16;3,48;8,04;63,42
R61B;7;2,22;0,00;2,15;0,06;0,00;0,63;0,88;0,81;0,89;0,68;1,50;9,82
R61B;8;19,11;0,00;21,49;0,75;0,30;0,86;7,89;5,92;0,06;10,92;13,97;81,27
R61B;9;137,97;0,00;134,46;2,93;1,58;10,80;24,61;21,64;25,73;61,63;90,83;512,18
R61B;10;93,69;0,00;267,85;3,25;397,26;28,03;220,07;3,13;246,15;44,86;130,46;1434,75
R61B;11;49,45;0,30;37,17;1,24;0,00;0,00;7,69;0,16;9,55;9,16;21,10;135,82
R61B;12;15,27;2,14;89,36;0,31;0,00;0,00;0,43;0,02;18,85;5,26;24,16;155,80
R61B;13;38,63;4,65;33,72;1,99;5,33;0,00;4,75;0,24;0,02;9,81;25,32;124,46
R61C;1;1243,48;0,00;328,46;457,23;309,35;0,00;313,94;4,89;48,77;598,33;1420,07;4724,52
R61C;2;254,26;0,00;49,68;51,82;43,03;0,00;50,94;2,48;2,32;95,12;288,34;837,99
R61C;4;253,43;0,00;216,43;8,20;0,20;62,11;60,11;36,65;0,00;95,32;153,88;886,33
R61C;5;205,69;0,00;137,97;11,64;0,80;0,00;45,91;0,04;0,00;32,32;68,69;503,06
R61C;7;2,43;0,00;2,69;0,10;0,00;3,42;1,70;4,02;0,00;6,09;5,00;25,45
R61C;8;5,56;0,00;2,15;0,09;0,00;0,00;0,86;0,31;0,00;3,36;3,11;15,44
R61C;9;124,19;0,00;125,16;1,80;9,00;0,00;29,00;18,93;50,46;75,25;91,57;525,36
R61C;10;80,06;0,00;247,48;0,85;104,45;0,00;189,47;0,00;84,70;54,36;138,87;900,24
R61C;11;108,49;2,17;92,26;6,79;0,00;0,00;6,88;0,00;0,01;16,44;58,30;291,34
R61C;12;3,22;0,00;95,69;0,42;0,00;0,00;0,49;0,00;17,23;3,20;18,56;138,81
R61C;13;21,43;0,40;12,86;1,10;0,13;0,00;2,51;0,00;0,00;7,27;10,84;56,54
R61D;1;797,98;0,00;85,64;238,41;185,00;0,00;143,16;5,25;22,08;435,44;1062,32;2975,28
R61D;2;85,71;0,00;4,88;23,05;10,06;0,00;22,95;0,15;0,63;33,34;86,87;267,64
R61D;4;7,57;0,00;7,14;0,39;0,06;1,75;3,87;2,37;0,00;4,01;5,61;32,77
R61D;5;6,29;0,00;4,50;0,37;0,00;0,00;1,35;0,00;0,00;0,82;2,09;15,42
R61D;7;1,17;0,00;1,23;0,05;0,00;0,04;0,57;1,05;0,74;0,41;1,05;6,31
R61D;8;18,85;0,00;21,03;0,75;0,02;1,26;8,73;6,00;0,46;10,24;14,50;81,84
R61D;9;72,39;0,00;70,66;1,26;0,99;0,71;13,52;6,23;15,30;31,52;48,32;260,90
R61D;10;46,30;0,00;151,11;1,78;212,32;3,20;122,07;2,43;201,30;24,41;73,73;838,65
R61D;11;39,59;0,42;27,02;0,80;0,00;0,05;5,49;0,09;7,24;6,91;15,13;102,74
R61D;12;11,01;2,12;60,57;0,20;0,00;0,00;0,51;0,01;12,55;3,38;17,70;108,05
R61D;13;40,23;5,83;30,51;1,79;0,95;0,00;5,15;0,11;0,07;9,07;25,50;119,21
R61E;1;612,09;0,00;62,98;189,64;192,99;0,00;95,27;12,37;31,94;328,23;797,07;2322,58
R61E;2;12,54;0,00;1,21;5,45;4,95;0,07;3,36;0,00;0,90;7,12;15,26;50,86
R61E;4;77,67;0,00;79,02;3,81;1,73;48,15;40,53;19,83;0,18;40,04;57,10;368,06
R61E;5;48,44;0,00;35,22;2,63;0,03;0,00;8,36;0,12;0,00;6,21;13,76;114,77
R61E;7;2,42;0,00;3,00;0,09;0,00;1,98;0,86;1,24;0,83;0,92;2,02;13,36
R61E;8;15,91;0,00;17,38;0,65;0,02;0,37;7,49;2,85;0,00;9,33;10,37;64,37
R61E;9;100,07;0,00;94,74;3,27;1,06;27,81;22,39;25,33;17,62;42,46;64,40;399,15
R61E;10;59,83;0,00;157,45;1,83;44,35;0,00;137,85;0,75;224,49;26,57;82,98;736,10
R61E;11;41,66;0,18;33,53;1,04;0,00;0,00;6,72;0,12;6,86;8,81;20,38;119,30
R61E;12;4,02;0,62;35,04;0,06;0,00;0,00;0,31;0,08;4,91;1,68;7,86;54,58
R61E;13;27,55;2,75;20,63;0,80;0,28;0,00;3,31;0,00;0,05;6,16;16,55;78,08
R61F;1;511,63;0,00;79,67;186,64;207,24;0,00;127,85;3,84;4,76;281,12;647,40;2050,15
R61F;2;61,81;0,00;10,60;13,17;36,09;0,00;15,57;0,69;1,39;27,19;85,46;251,97
R61F;4;1,63;0,00;1,86;0,18;0,01;0,12;0,85;0,39;0,00;0,97;1,53;7,54
R61F;5;7,35;0,00;4,16;0,32;0,00;0,00;1,24;0,06;1,48;0,88;1,95;17,44
R61F;7;0,20;0,00;0,22;0,02;0,00;0,00;0,14;0,00;2,37;0,13;0,11;3,19
R61F;8;1,50;0,00;1,33;0,05;0,00;0,00;0,40;0,84;0,00;0,78;1,07;5,97
R61F;9;39,13;0,00;38,70;1,04;1,80;0,01;8,08;8,83;2,68;19,73;30,94;150,94
R61F;10;21,85;0,00;64,86;0,29;35,08;0,00;50,65;2,06;67,79;11,14;33,22;286,94
R61F;11;24,24;0,20;21,33;0,66;0,00;0,00;4,11;0,00;0,01;4,44;11,72;66,71
R61F;12;1,79;0,00;21,46;0,05;0,00;0,00;0,17;0,00;4,17;1,14;4,49;33,27
R61F;13;12,09;0,48;9,25;0,24;0,16;0,00;1,04;0,00;0,00;2,66;6,15;32,07
R61G;1;416,69;0,00;48,66;103,63;136,31;0,00;65,73;7,76;27,20;232,37;552,48;1590,83
R61G;2;11,31;0,00;1,03;3,53;9,72;0,00;2,91;0,11;0,36;5,06;13,74;47,77
R61G;4;7,45;0,00;7,55;0,27;0,10;0,16;3,37;1,02;0,00;3,96;4,93;28,81
R61G;5;7,18;0,00;4,93;0,38;0,01;0,00;1,30;0,01;0,00;0,98;2,08;16,87
R61G;7;0,40;0,00;0,62;0,03;0,00;0,02;0,24;0,25;2,03;0,20;0,30;4,09
R61G;8;20,46;0,00;22,75;0,84;0,04;0,10;9,46;4,90;0,00;10,79;13,77;83,11
R61G;9;68,59;0,00;65,55;1,46;1,10;0,00;13,32;6,43;20,68;29,90;43,18;250,21
R61G;10;52,88;0,00;131,46;1,28;39,66;3,13;107,40;0,67;234,97;22,56;70,69;664,70
R61G;11;32,22;0,20;26,68;0,69;0,01;0,00;5,52;0,19;6,38;6,52;15,50;93,91
R61G;12;3,65;0,58;18,11;0,14;0,00;0,00;0,26;0,08;1,92;1,19;4,72;30,65
R61G;13;20,30;2,01;15,49;0,58;0,03;0,00;2,44;0,04;0,05;3,70;10,64;55,28
R61H;1;296,28;0,00;32,10;78,13;134,54;0,00;45,51;1,74;3,98;162,78;398,36;1153,42
R61H;2;5,60;0,00;0,46;1,64;2,10;0,00;1,32;0,01;0,05;2,41;6,16;19,75
R61H;4;1,64;0,00;1,90;0,07;0,02;0,04;0,71;0,30;0,00;0,88;1,36;6,92
R61H;5;1,55;0,00;1,02;0,08;0,00;0,00;0,30;0,02;0,00;0,21;0,46;3,64
R61H;7;0,31;0,00;0,38;0,02;0,00;0,00;0,14;0,22;0,49;0,14;0,21;1,91
R61H;8;6,84;0,00;7,60;0,28;0,01;0,24;3,34;1,50;0,00;3,50;4,73;28,04
R61H;9;32,05;0,00;30,85;0,57;0,52;0,01;5,73;2,95;8,10;13,56;19,59;113,93
R61H;10;11,28;0,00;39,98;0,61;37,48;0,52;32,64;1,13;47,88;6,26;18,49;196,27
R61H;11;15,83;0,13;13,62;0,31;0,00;0,01;2,41;0,03;3,58;3,12;7,33;46,37
R61H;12;2,64;0,92;14,18;0,15;0,00;0,00;0,20;0,01;2,16;0,81;4,08;25,15
R61H;13;16,91;1,55;13,34;0,53;0,21;0,00;1,98;0,03;0,05;2,88;8,69;46,17
R62A;1;792,03;0,00;71,34;145,09;83,56;0,00;100,77;5,45;12,84;392,47;1013,70;2617,25
R62A;2;77,06;0,00;2,13;15,84;8,73;0,00;22,75;0,19;0,01;29,44;77,79;233,94
R62A;4;130,50;0,00;118,36;4,52;0,68;53,83;53,14;26,30;0,01;59,54;79,91;526,79
