IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
B69A;1;122,37;157,84;16,39;13,63;1,72;0,00;14,03;1,64;1,93;58,70;152,28;540,53
B69A;2;676,67;1144,79;43,23;71,92;2,63;0,00;78,21;0,28;1,83;220,45;471,39;2711,40
B69A;4;0,09;0,00;0,07;0,00;0,00;0,00;0,01;0,01;0,00;0,02;0,03;0,23
B69A;5;0,17;0,00;0,10;0,01;0,00;0,00;0,03;0,00;0,00;0,03;0,03;0,37
B69A;7;1,69;0,00;1,44;0,08;0,00;0,06;0,73;0,55;3,57;0,52;1,25;9,89
B69A;8;0,89;0,00;0,89;0,04;0,00;0,00;0,44;0,24;0,00;0,49;0,68;3,67
B69A;9;114,94;0,00;92,02;1,51;0,17;0,03;15,00;9,31;73,53;45,82;64,10;416,43
B69A;10;6,95;0,00;31,38;0,57;0,55;0,00;27,83;0,08;19,66;5,23;13,12;105,37
B69A;11;97,63;0,26;67,32;1,16;0,00;0,00;6,01;0,82;41,42;10,04;32,63;257,29
B69A;12;6,02;0,66;82,84;0,21;0,00;0,00;0,74;0,26;29,26;3,58;24,55;148,12
B69A;13;48,42;11,96;37,44;2,37;0,28;0,00;5,47;0,06;0,00;8,56;28,99;143,55
B69B;1;463,34;789,12;51,23;57,29;0,76;0,00;57,91;7,67;3,95;213,12;607,23;2251,62
B69B;2;504,97;817,55;19,22;61,06;8,33;0,00;74,34;1,17;0,67;149,12;432,17;2068,60
B69B;7;4,61;0,00;2,39;0,06;0,00;0,00;1,27;0,30;6,19;0,42;2,47;17,71
B69B;8;12,76;0,00;13,24;0,73;0,00;0,00;5,92;1,58;0,13;3,09;9,78;47,23
B69B;9;126,57;0,00;103,25;1,32;0,73;0,97;20,76;8,96;82,27;42,62;77,31;464,76
B69B;10;13,65;0,00;62,70;1,48;14,23;0,00;52,50;0,05;39,28;7,68;25,24;216,81
B69B;11;99,74;0,51;87,62;1,01;0,00;0,00;8,07;0,00;2,43;12,91;43,38;255,67
B69B;12;8,19;0,77;153,78;0,25;0,00;0,00;1,82;1,47;45,79;4,80;41,67;258,54
B69B;13;51,99;23,50;30,95;1,43;0,09;0,00;5,06;0,12;0,00;7,02;29,48;149,64
B69C;1;190,53;235,31;15,95;18,25;0,70;0,00;18,21;4,34;3,98;88,14;246,07;821,48
B69C;2;295,34;470,28;18,10;39,51;1,31;0,00;40,35;0,57;8,62;89,61;244,92;1208,61
B69C;4;0,02;0,00;0,02;0,00;0,00;0,00;0,02;0,01;0,00;0,02;0,02;0,11
B69C;5;0,08;0,00;0,07;0,01;0,00;0,00;0,02;0,00;0,00;0,01;0,03;0,22
B69C;6;0,01;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,02;0,06
B69C;7;1,41;0,00;0,90;0,03;0,00;0,01;0,25;0,46;0,63;0,29;0,75;4,73
B69C;8;1,69;0,00;2,07;0,07;0,00;0,00;0,72;0,18;0,00;0,81;1,17;6,71
B69C;9;92,58;0,00;84,59;1,15;0,27;0,03;15,94;8,44;110,64;38,35;56,58;408,57
B69C;10;4,27;0,00;23,71;0,93;0,32;0,00;21,61;0,18;18,52;3,04;9,58;82,16
B69C;11;92,23;0,67;71,97;0,94;0,00;0,00;6,65;0,04;1,74;12,30;36,85;223,39
B69C;12;4,17;0,20;61,36;0,45;0,00;0,00;1,13;0,26;20,58;2,10;18,86;109,11
B69C;13;42,72;12,95;33,69;1,75;0,05;0,00;5,12;0,13;0,03;6,75;25,07;128,26
B69D;1;231,66;309,86;19,23;21,87;0,59;0,00;22,30;1,98;8,10;114,48;328,93;1059,00
B69D;2;62,96;106,57;5,64;9,02;0,12;0,00;10,99;0,25;2,39;20,74;57,54;276,22
B69D;4;0,15;0,00;0,16;0,01;0,00;0,03;0,16;0,18;0,01;0,07;0,13;0,90
B69D;5;0,52;0,00;0,33;0,02;0,00;0,00;0,10;0,00;0,00;0,07;0,14;1,18
B69D;7;1,33;0,00;1,11;0,06;0,00;0,01;0,49;1,34;3,50;0,45;0,78;9,07
B69D;8;2,53;0,00;2,30;0,08;0,00;0,00;0,82;0,25;0,00;1,01;1,44;8,43
B69D;9;79,10;0,00;83,96;0,96;0,76;0,16;15,09;6,31;89,05;34,84;51,34;361,57
B69D;10;3,50;0,00;22,73;0,69;0,26;0,00;18,34;0,08;16,72;2,60;8,82;73,74
B69D;11;72,59;0,76;56,43;0,73;0,00;0,00;5,63;0,04;3,06;11,22;30,56;181,02
B69D;12;1,69;0,20;27,12;0,10;0,00;0,00;0,36;0,14;7,74;1,05;9,09;47,49
B69D;13;38,08;10,27;35,29;1,48;0,03;0,00;4,60;0,10;0,20;6,85;23,21;120,11
B70A;1;341,69;594,87;35,47;45,51;15,60;0,00;43,40;4,24;3,98;166,05;432,84;1683,65
B70A;2;967,21;1466,98;51,93;122,10;49,28;0,27;135,69;1,65;2,12;283,91;730,24;3811,38
B70A;4;0,38;0,00;0,39;0,02;0,01;0,01;0,18;0,12;0,02;0,18;0,29;1,60
B70A;5;4,42;0,00;2,91;0,26;0,00;0,00;0,86;0,02;0,00;0,49;1,32;10,28
B70A;7;1,25;0,00;0,89;0,03;0,00;0,00;0,43;1,88;2,71;0,34;0,74;8,27
B70A;8;4,58;0,00;5,10;0,14;0,09;0,00;1,72;0,89;0,00;2,61;3,59;18,72
B70A;9;170,79;0,00;145,16;2,17;0,35;0,37;28,70;36,66;86,74;74,34;102,75;648,03
B70A;10;10,66;0,00;46,64;1,46;2,41;0,00;46,29;0,54;35,26;6,63;20,95;170,84
B70A;11;69,62;0,70;59,22;0,77;0,00;0,00;5,11;0,52;9,25;9,36;28,58;183,13
B70A;12;15,59;1,41;262,15;0,95;0,00;0,00;2,08;0,62;78,22;11,77;81,38;454,17
B70A;13;46,72;9,27;38,88;2,44;4,47;0,00;4,99;0,09;0,00;8,79;26,60;142,25
B70B;1;253,02;374,68;25,73;28,57;13,40;0,00;28,04;2,91;3,90;125,88;330,66;1186,79
B70B;2;729,74;1160,47;43,81;91,53;50,87;0,09;98,94;0,81;1,96;219,09;558,24;2955,55
B70B;4;0,46;0,00;0,36;0,02;0,00;0,03;0,22;0,07;0,00;0,20;0,31;1,67
B70B;5;1,71;0,00;1,10;0,09;0,04;0,00;0,34;0,01;0,00;0,21;0,49;3,99
B70B;6;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,03
B70B;7;1,59;0,00;1,70;0,09;0,00;0,38;0,71;1,30;3,32;0,71;1,19;10,99
B70B;8;2,98;0,00;3,29;0,11;0,01;0,03;1,25;0,59;0,00;1,50;2,27;12,03
B70B;9;145,90;0,00;124,18;1,86;0,31;0,65;22,68;20,22;95,57;61,98;85,49;558,84
B70B;10;8,53;0,00;39,17;1,06;1,46;0,00;39,00;0,04;27,39;5,55;17,26;139,46
B70B;11;97,41;0,65;69,76;1,09;0,00;0,00;6,88;0,65;15,07;12,15;35,52;239,18
B70B;12;10,05;1,28;194,17;0,63;0,00;0,00;1,63;0,32;56,73;8,49;60,51;333,81
B70B;13;48,44;9,71;39,73;2,45;3,10;0,00;5,33;0,06;0,01;8,90;27,21;144,94
B70C;1;261,89;456,67;19,63;31,37;17,78;0,00;33,94;3,18;5,58;133,96;362,13;1326,13
B70C;2;446,66;743,75;35,25;71,23;84,49;0,00;84,39;3,13;42,89;151,04;401,42;2064,25
B70C;4;0,24;0,00;0,22;0,00;0,00;0,00;0,09;0,01;0,00;0,09;0,21;0,86
B70C;5;1,12;0,00;0,81;0,06;0,00;0,00;0,22;0,00;0,00;0,15;0,30;2,66
B70C;7;0,60;0,00;0,52;0,03;0,00;0,03;0,34;0,38;0,46;0,19;0,39;2,94
B70C;8;3,74;0,00;4,93;0,19;0,00;0,01;2,27;0,38;0,01;1,58;2,45;15,56
B70C;9;111,91;0,00;103,10;1,54;0,32;0,13;17,84;15,40;192,19;47,67;67,35;557,45
B70C;10;5,74;0,00;32,19;1,00;1,19;0,00;26,24;0,00;24,84;3,96;12,36;107,52
B70C;11;91,59;0,44;64,81;1,31;0,00;0,00;7,59;0,11;2,70;13,05;34,29;215,89
B70C;12;8,10;0,48;143,82;0,54;0,00;0,00;4,15;0,47;37,78;5,29;42,64;243,27
B70C;13;46,00;9,87;39,23;1,80;8,38;0,00;5,91;0,37;0,01;6,90;27,31;145,78
B70D;1;261,42;366,11;20,94;27,77;1,52;0,00;28,14;2,88;4,21;127,91;352,99;1193,89
B70D;2;352,73;559,90;19,79;46,77;2,04;0,00;47,00;0,93;9,40;104,95;279,78;1423,29
B70D;4;0,14;0,00;0,14;0,01;0,00;0,00;0,06;0,02;0,00;0,10;0,12;0,59
B70D;5;0,47;0,00;0,29;0,02;0,00;0,00;0,08;0,00;0,00;0,06;0,12;1,04
B70D;7;0,86;0,00;0,72;0,03;0,00;0,15;0,32;0,57;0,56;0,28;0,53;4,02
B70D;8;2,62;0,00;3,48;0,09;0,00;0,00;1,25;0,22;0,00;1,29;1,81;10,76
B70D;9;107,40;0,00;99,17;1,30;0,22;0,02;19,32;13,30;110,47;44,65;65,23;461,08
B70D;10;5,45;0,00;27,60;1,10;0,84;0,00;24,46;0,01;24,46;3,44;11,25;98,61
B70D;11;90,78;0,54;71,33;1,01;0,00;0,00;7,10;0,10;3,14;13,49;37,76;225,25
B70D;12;6,18;0,64;111,33;0,51;0,00;0,00;1,26;0,48;41,65;3,99;33,06;199,10
B70D;13;43,65;14,97;32,26;1,63;0,09;0,00;5,12;0,17;0,01;6,85;25,10;129,85
B70E;1;362,58;663,82;34,26;47,44;12,70;0,00;49,22;5,30;8,40;182,18;512,40;1878,30
B70E;2;336,15;597,66;21,61;58,62;36,64;0,00;77,09;1,52;14,41;113,02;298,19;1554,91
B70E;4;0,81;0,00;0,65;0,05;0,00;0,02;0,65;0,00;0,00;0,47;0,76;3,41
B70E;5;2,38;0,00;1,54;0,12;0,00;0,00;0,44;0,01;0,00;0,28;0,64;5,41
B70E;7;0,51;0,00;0,48;0,02;0,00;0,06;0,32;0,31;0,99;0,19;0,30;3,18
B70E;8;3,17;0,00;3,84;0,14;0,00;0,00;1,43;1,28;0,12;1,64;2,65;14,27
B70E;9;124,60;0,00;123,31;2,09;0,72;0,17;23,99;42,46;95,94;51,36;77,10;541,74
B70E;10;8,17;0,00;41,07;1,35;8,13;0,00;33,60;0,50;29,13;5,34;16,79;144,08
B70E;11;48,48;0,53;41,46;0,64;0,00;0,00;4,07;0,04;1,77;7,93;21,50;126,42
B70E;12;6,73;1,17;106,98;0,44;0,00;0,00;1,17;0,36;32,91;4,90;34,67;189,33
B70E;13;44,94;8,74;41,49;1,82;3,29;0,00;6,38;0,14;0,05;8,14;26,56;141,55
B70F;1;332,56;520,42;28,20;37,66;2,02;0,00;39,04;3,28;9,71;169,73;471,59;1614,21
B70F;2;84,66;140,09;9,80;12,85;0,76;0,00;16,75;0,23;3,67;26,95;73,67;369,43
B70F;4;0,29;0,00;0,31;0,01;0,00;0,02;0,17;0,04;0,00;0,17;0,22;1,23
B70F;5;0,93;0,00;0,58;0,05;0,00;0,00;0,19;0,00;0,03;0,13;0,26;2,17
B70F;7;1,10;0,00;1,15;0,07;0,01;0,01;0,43;1,14;2,69;0,42;0,71;7,73
B70F;8;3,27;0,00;3,54;0,13;0,00;0,00;1,40;0,50;0,00;1,45;2,17;12,46
B70F;9;93,90;0,00;96,12;1,26;0,72;0,07;17,46;11,89;98,01;40,23;58,51;418,17
B70F;10;5,62;0,00;29,79;0,84;1,83;0,00;25,20;0,37;25,48;3,86;12,17;105,16
B70F;11;79,21;0,70;61,16;0,90;0,02;0,00;6,33;0,06;4,70;11,63;32,46;197,17
B70F;12;4,37;0,62;70,06;0,22;0,00;0,00;0,85;0,34;19,85;2,98;23,03;122,32
B70F;13;41,38;10,97;36,20;1,67;0,03;0,00;5,11;0,10;0,13;7,49;24,48;127,56
B70G;1;47,78;98,78;4,24;8,48;6,06;0,00;7,28;0,00;1,50;22,71;58,43;255,26
B70G;2;411,09;651,57;29,08;61,29;49,04;0,00;75,90;0,78;17,37;115,63;294,40;1706,15
B70G;4;1,10;0,00;0,55;0,09;0,00;0,00;0,78;0,00;0,00;0,49;1,00;4,01
B70G;5;4,16;0,00;3,02;0,25;0,00;0,00;0,81;0,03;0,00;0,44;1,41;10,12
B70G;7;0,11;0,00;0,14;0,01;0,00;0,00;0,08;1,40;0,00;0,04;0,11;1,89
B70G;8;2,04;0,00;2,47;0,07;0,00;0,00;0,69;0,00;0,00;1,24;1,45;7,96
B70G;9;93,15;0,00;84,23;1,23;0,03;0,01;16,33;3,06;65,06;39,45;55,18;357,73
B70G;10;7,59;0,00;30,82;0,68;5,54;0,00;25,43;0,00;19,81;3,78;14,54;108,19
B70G;11;30,61;0,23;23,59;0,34;0,00;0,00;2,62;0,00;1,97;4,59;11,36;75,31
B70G;12;4,00;0,62;62,72;0,26;0,00;0,00;0,81;0,21;19,91;2,44;19,25;110,22
B70G;13;39,61;9,54;36,41;2,14;2,45;0,00;5,29;0,05;0,00;8,02;24,83;128,34
B70H;1;87,98;209,29;8,67;15,69;8,85;0,00;15,77;1,06;0,86;44,90;119,00;512,07
B70H;2;265,16;494,99;14,89;52,15;24,18;0,00;85,67;3,13;10,88;75,33;193,32;1219,70
B70H;4;0,54;0,00;0,66;0,04;0,00;0,00;0,57;0,00;0,00;0,34;0,66;2,81
B70H;5;8,13;0,00;5,83;0,32;0,00;0,00;1,36;0,06;0,00;1,00;2,22;18,92
B70H;7;0,78;0,00;0,92;0,06;0,00;0,00;0,69;3,22;0,00;0,38;0,64;6,69
B70H;8;2,38;0,00;2,80;0,10;0,00;0,00;0,91;0,37;0,00;1,21;1,57;9,34
B70H;9;70,42;0,00;65,06;0,79;0,04;0,01;12,08;12,96;51,18;28,36;41,31;282,21
B70H;10;7,63;0,00;32,82;0,71;4,90;0,00;24,48;0,00;17,36;3,45;15,14;106,49
B70H;11;9,08;0,22;7,87;0,10;0,00;0,00;1,02;0,01;0,63;1,43;4,27;24,63
B70H;12;2,76;0,52;15,61;0,23;0,00;0,00;0,46;0,00;3,46;0,90;5,48;29,42
B70H;13;48,48;9,87;45,38;2,39;0,03;0,00;6,31;0,02;0,00;8,92;27,69;149,09
B70I;1;40,64;75,14;2,87;4,74;3,77;0,00;4,95;0,37;0,91;22,53;56,60;212,52
B70I;2;40,87;69,74;1,95;6,46;23,91;0,00;9,50;1,38;1,34;12,65;32,71;200,51
B70I;4;0,09;0,00;0,07;0,00;0,00;0,00;0,04;0,68;0,00;0,04;0,12;1,04
B70I;5;2,10;0,00;1,51;0,12;0,00;0,00;0,43;0,02;0,00;0,25;0,64;5,07
B70I;7;0,23;0,00;0,25;0,02;0,00;0,00;0,09;0,71;0,02;0,11;0,15;1,58
B70I;8;0,16;0,00;0,20;0,01;0,00;0,00;0,08;0,01;0,00;0,11;0,12;0,69
B70I;9;87,43;0,00;75,73;1,32;0,32;0,84;20,47;30,27;46,30;41,14;48,92;352,74
B70I;10;2,73;0,00;13,74;0,50;0,72;0,00;11,20;0,03;8,27;1,59;5,66;44,44
B70I;11;9,07;0,09;6,77;0,09;0,00;0,00;0,66;0,01;0,50;1,13;3,32;21,64
B70I;12;0,61;0,07;5,83;0,04;0,00;0,00;0,09;0,02;1,45;0,35;1,94;10,40
B70I;13;34,59;10,25;26,65;1,30;1,96;0,00;4,23;0,19;0,03;6,37;20,78;106,35
B71A;1;900,84;1550,11;87,30;130,30;55,44;0,00;108,96;41,69;18,13;465,87;1308,72;4667,36
B71A;2;953,98;1554,09;32,03;185,22;6,31;0,00;183,52;8,02;0,00;329,35;817,98;4070,50
B71A;4;8,93;0,00;9,46;0,27;0,16;0,00;6,60;0,88;0,00;5,69;4,03;36,02
B71A;5;5,54;0,00;4,11;0,27;0,00;0,00;1,60;0,00;0,00;1,19;2,64;15,35
B71A;7;1,63;0,00;0,50;0,01;0,00;0,00;0,02;0,00;0,05;0,12;0,66;2,99
B71A;8;17,26;0,00;13,48;0,34;0,40;0,00;7,95;3,07;0,00;9,23;11,58;63,31
B71A;9;181,23;0,00;160,80;3,25;0,42;0,00;32,05;14,05;51,56;69,82;99,60;612,78
B71A;10;31,90;0,00;134,23;1,77;26,46;0,00;121,20;0,00;219,94;23,02;50,52;609,04
B71A;11;240,90;4,02;194,01;3,97;0,00;0,00;17,87;0,00;5,65;34,24;123,90;624,56
B71A;12;43,84;0,16;561,47;3,64;0,00;0,00;8,12;0,00;119,43;33,59;180,22;950,47
B71A;13;60,55;17,14;35,90;1,70;0,27;0,00;5,36;0,37;0,00;9,21;27,22;157,72
B71B;1;557,64;931,21;66,00;73,48;121,17;0,00;67,71;6,99;13,17;280,78;877,39;2995,54
B71B;2;216,03;337,78;11,17;38,61;8,20;0,00;42,48;2,55;0,25;77,22;167,47;901,76
B71B;4;2,32;0,00;2,53;0,15;0,01;0,00;2,50;0,11;0,00;1,17;2,27;11,06
B71B;5;5,74;0,00;4,23;0,38;0,02;0,00;1,36;0,06;0,00;0,45;2,74;14,98
B71B;7;0,39;0,00;0,21;0,01;0,00;0,00;0,05;0,00;0,28;0,06;0,21;1,21
B71B;8;4,05;0,00;4,91;0,13;0,00;0,00;1,73;0,05;0,00;1,96;3,34;16,17
B71B;9;66,31;0,00;64,29;0,64;1,09;0,00;11,83;5,41;32,50;28,87;41,39;252,33
B71B;10;18,69;0,00;72,05;2,27;24,37;0,00;71,96;0,00;78,78;12,38;32,02;312,52
B71B;11;88,17;1,95;85,57;1,41;0,00;0,00;7,35;0,55;0,83;16,40;45,74;247,97
B71B;12;13,44;0,85;233,41;0,67;0,00;0,00;4,34;0,00;61,23;9,01;78,11;401,06
B71B;13;24,70;6,03;18,85;1,06;0,02;0,00;2,87;0,03;0,00;4,85;14,60;73,01
B71C;1;407,27;627,74;38,65;50,99;29,87;0,00;47,70;3,91;6,74;215,55;590,93;2019,35
B71C;2;47,53;86,68;3,27;8,06;0,81;0,00;9,66;0,19;1,52;15,73;40,46;213,91
B71C;4;0,71;0,00;0,67;0,06;0,00;0,09;0,57;0,20;0,00;0,40;0,81;3,51
B71C;5;2,03;0,00;1,25;0,12;0,00;0,00;0,44;0,00;0,17;0,25;0,53;4,79
B71C;7;0,82;0,00;0,75;0,04;0,00;0,05;0,35;0,70;0,63;0,42;0,59;4,35
B71C;8;7,12;0,00;7,38;0,25;0,00;0,31;3,30;0,74;0,00;3,37;4,71;27,18
B71C;9;64,19;0,00;61,71;0,82;0,43;0,00;10,64;3,93;48,71;28,45;40,01;258,89
B71C;10;11,84;0,00;49,80;1,27;10,68;0,00;45,71;0,75;61,19;7,67;20,80;209,71
B71C;11;80,45;0,86;74,64;1,02;0,00;0,00;6,68;0,06;1,64;11,97;37,81;215,13
B71C;12;7,76;1,08;75,04;0,58;0,00;0,00;2,32;0,03;15,09;3,34;22,56;127,80
B71C;13;28,26;8,40;21,85;1,04;3,03;0,00;3,01;0,11;0,03;5,44;16,75;87,92
B71D;1;285,35;355,06;28,20;26,64;5,09;0,00;26,79;4,08;6,39;137,27;392,58;1267,45
B71D;2;10,75;18,86;0,62;1,52;0,20;0,00;1,70;0,00;0,18;3,66;9,78;47,27
B71D;4;0,32;0,00;0,29;0,01;0,00;0,00;0,18;0,03;0,06;0,18;0,27;1,34
B71D;5;0,69;0,00;0,40;0,04;0,00;0,00;0,14;0,00;0,06;0,08;0,20;1,61
B71D;6;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
B71D;7;0,40;0,00;0,22;0,01;0,00;0,00;0,05;0,09;0,20;0,07;0,19;1,23
B71D;8;1,85;0,00;2,00;0,06;0,01;0,00;0,85;0,12;0,00;0,88;1,23;7,00
B71D;9;53,21;0,00;53,14;0,65;0,69;0,01;9,51;2,42;49,92;23,92;32,95;226,42
B71D;10;6,83;0,00;31,62;0,92;0,31;0,00;29,89;0,21;38,78;4,77;13,16;126,49
B71D;11;62,42;1,49;60,38;0,57;0,00;0,00;4,49;0,04;0,66;8,71;28,85;167,61
B71D;12;2,91;0,40;32,25;0,16;0,00;0,00;0,76;0,01;8,85;1,26;10,04;56,64
B71D;13;24,85;6,98;20,50;1,00;0,02;0,00;2,88;0,04;0,06;4,50;14,65;75,48
B72A;1;504,68;1041,51;42,04;55,70;11,45;0,00;88,72;6,63;12,53;239,12;526,39;2528,77
B72A;2;76,56;152,38;3,76;12,87;1,42;0,00;25,13;1,07;1,04;30,92;66,77;371,92
B72A;4;1,34;0,00;0,54;0,09;0,00;0,51;0,42;0,10;0,00;1,00;1,52;5,52
B72A;5;16,61;0,00;11,25;1,22;0,00;0,00;3,57;0,09;2,01;1,83;4,97;41,55
B72A;8;0,03;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,02;0,09
B72A;9;75,37;0,00;57,36;0,75;0,94;0,00;11,66;2,09;22,90;32,51;39,50;243,08
B72A;10;20,96;0,00;76,40;0,74;5,13;0,00;64,84;0,17;96,05;11,63;35,58;311,50
B72A;11;55,51;0,84;55,62;0,45;0,00;0,00;3,20;0,00;0,26;8,37;27,59;151,84
B72A;12;1,54;0,02;31,64;0,00;0,00;0,00;0,11;0,00;3,49;1,08;9,13;47,01
B72A;13;26,04;2,48;20,60;0,45;0,17;0,00;2,19;0,08;0,00;4,04;14,86;70,91
B72B;1;468,18;647,66;47,69;55,64;18,76;0,00;52,40;9,68;13,05;248,24;666,67;2227,97
B72B;2;104,29;180,32;4,07;17,67;3,49;0,00;24,40;1,21;1,91;36,20;90,10;463,66
B72B;4;0,58;0,00;0,61;0,01;0,00;0,09;0,21;0,02;0,00;0,22;0,34;2,08
B72B;5;1,58;0,00;1,04;0,07;0,00;0,00;0,31;0,00;0,11;0,19;0,45;3,75
B72B;7;0,54;0,00;0,32;0,01;0,00;0,00;0,11;0,19;0,13;0,12;0,31;1,73
B72B;8;2,76;0,00;3,00;0,08;0,00;0,00;1,01;0,41;0,00;1,28;2,00;10,54
B72B;9;123,57;0,00;109,19;1,42;1,36;0,03;20,22;11,48;86,81;54,68;69,79;478,55
B72B;10;24,89;0,00;101,04;2,51;4,53;0,00;101,30;1,79;112,44;18,73;41,94;409,17
B72B;11;82,35;1,86;79,31;0,90;0,00;0,00;5,70;0,14;3,12;12,60;34,70;220,68
B72B;12;4,56;0,54;57,84;0,34;0,00;0,00;1,35;0,02;12,02;2,95;16,92;96,54
B72B;13;34,11;10,45;24,65;1,57;0,24;0,00;4,01;0,08;0,11;6,65;20,03;101,90
B73Z;1;425,71;578,45;42,08;42,48;6,18;0,00;48,38;8,25;5,24;207,54;540,63;1904,94
B73Z;2;25,99;50,50;1,99;3,71;0,37;0,00;6,36;0,10;0,09;9,34;27,16;125,61
B73Z;4;0,18;0,00;0,19;0,01;0,00;0,00;0,12;0,00;0,00;0,14;0,17;0,81
B73Z;5;0,56;0,00;0,37;0,05;0,00;0,00;0,12;0,00;0,00;0,05;0,25;1,40
B73Z;6;0,03;0,00;0,05;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,03;0,13
B73Z;7;0,09;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,16;0,01;0,03;0,32
B73Z;8;0,38;0,00;0,44;0,02;0,00;0,00;0,15;0,03;0,00;0,21;0,42;1,65
B73Z;9;64,58;0,00;58,31;0,83;0,11;0,01;9,89;7,51;43,27;28,81;37,97;251,29
B73Z;10;24,34;0,00;78,95;1,53;0,46;0,00;84,77;1,47;103,23;16,31;33,73;344,79
B73Z;11;36,44;0,77;28,08;0,29;0,00;0,00;2,02;0,00;0,85;4,16;14,12;86,73
B73Z;12;2,16;0,01;14,88;0,16;0,00;0,00;0,25;0,00;3,30;0,98;4,79;26,53
B73Z;13;44,47;10,60;35,61;2,30;0,11;0,00;5,12;0,18;0,01;7,63;24,23;130,26
B74Z;1;1627,16;3960,40;117,43;499,96;107,36;0,00;299,56;51,52;27,65;811,33;2185,88;9688,25
B74Z;2;521,25;829,55;23,17;58,05;38,43;0,00;121,93;1,00;0,00;154,54;473,59;2221,51
B74Z;4;10,16;0,00;7,61;0,17;0,00;0,42;4,22;1,03;0,00;4,80;11,17;39,58
B74Z;5;19,72;0,00;15,78;1,87;0,00;0,00;5,64;0,00;0,01;2,46;5,37;50,85
B74Z;7;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,12;0,00;0,00;3,12
B74Z;8;26,73;0,00;23,13;0,58;0,00;0,00;6,40;22,78;0,00;11,93;16,56;108,11
B74Z;9;153,20;0,00;143,28;2,80;0,14;0,16;30,79;17,91;81,70;86,80;82,72;599,50
B74Z;10;46,18;0,00;153,36;3,34;102,90;0,00;108,50;0,00;370,61;19,83;59,15;863,87
B74Z;11;113,62;4,55;83,05;0,94;0,00;0,00;9,01;0,00;0,01;18,67;56,97;286,82
B74Z;12;16,37;0,60;472,09;2,28;0,00;0,00;3,34;0,00;141,48;22,16;127,67;785,99
B74Z;13;65,20;6,51;44,36;2,64;0,35;0,00;7,38;0,43;0,00;11,33;33,25;171,45
B75Z;1;221,40;380,41;20,06;19,15;0,44;0,00;30,43;2,61;2,94;101,21;253,46;1032,11
B75Z;2;21,21;45,26;1,11;3,35;0,18;0,00;6,07;0,39;0,43;7,92;25,09;111,01
B75Z;4;0,08;0,00;0,07;0,00;0,00;0,00;0,04;0,00;0,00;0,06;0,13;0,38
B75Z;5;1,71;0,00;1,21;0,12;0,00;0,00;0,35;0,01;0,88;0,22;0,45;4,95
B75Z;7;0,07;0,00;0,04;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,03;0,16
B75Z;8;0,22;0,00;0,25;0,01;0,00;0,00;0,09;0,01;0,00;0,10;0,21;0,89
B75Z;9;33,33;0,00;30,60;0,44;0,06;0,00;5,16;1,24;25,96;14,48;19,60;130,87
B75Z;10;3,68;0,00;18,78;0,44;0,14;0,00;14,33;0,32;17,29;2,49;7,56;65,03
B75Z;11;58,34;0,86;61,12;0,48;0,00;0,00;3,87;0,02;1,09;9,13;30,87;165,78
B75Z;12;0,29;0,06;6,12;0,02;0,00;0,00;0,07;0,00;0,31;0,20;1,47;8,54
B75Z;13;27,13;4,43;25,86;0,83;0,12;0,00;3,65;0,11;0,03;3,96;15,32;81,44
B76B;1;409,12;840,58;44,02;58,28;12,18;0,00;64,31;7,17;5,81;196,98;515,99;2154,44
B76B;2;450,76;747,44;21,70;69,56;9,15;0,00;108,12;2,46;5,09;143,02;364,92;1922,22
B76B;4;0,73;0,00;0,84;0,07;0,00;0,00;0,85;0,00;0,04;0,51;0,81;3,85
B76B;5;9,12;0,00;6,12;0,54;0,00;0,00;1,84;0,02;0,63;1,13;2,91;22,31
B76B;7;0,77;0,00;0,44;0,04;0,00;0,00;0,74;2,30;0,29;0,24;0,47;5,29
B76B;8;4,20;0,00;4,59;0,13;0,00;0,00;1,40;0,86;0,20;2,28;3,06;16,72
B76B;9;78,94;0,00;72,40;0,85;0,39;0,13;11,55;3,19;40,89;30,63;50,16;289,13
B76B;10;15,55;0,00;62,12;1,23;7,26;0,00;52,44;1,09;73,51;9,01;25,88;248,09
B76B;11;89,88;0,88;79,25;0,61;0,45;0,00;5,89;0,02;2,15;12,14;38,69;229,96
B76B;12;5,88;1,29;95,08;0,15;0,00;0,00;0,85;0,24;22,41;3,76;28,63;158,29
B76B;13;51,02;14,47;38,37;2,14;0,38;0,00;5,77;0,22;0,10;9,19;29,97;151,63
B76C;1;477,32;1005,33;57,44;79,18;7,25;0,00;78,66;6,55;12,93;238,60;667,47;2630,73
