IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
I20B;11;30,39;1,98;103,81;0,96;0,01;0,00;5,13;21,62;8,82;46,21;218,93
I20C;1;310,34;558,51;27,90;30,19;2,74;0,00;40,18;2,99;163,02;530,79;1666,66
I20C;2;1,17;2,29;0,04;0,17;0,00;0,00;0,26;0,00;0,43;1,28;5,64
I20C;4;281,87;0,00;219,44;7,80;4,47;184,33;125,35;65,11;147,44;185,11;1220,92
I20C;5;220,62;0,00;132,75;11,91;0,32;0,00;42,28;0,39;27,80;61,90;497,97
I20C;7;0,02;0,00;0,03;0,00;0,00;0,00;0,04;0,01;0,01;0,02;0,13
I20C;8;0,19;0,00;0,24;0,00;0,00;0,00;0,03;0,03;0,09;0,15;0,73
I20C;9;20,82;0,00;26,01;0,26;0,00;0,02;5,15;7,10;8,91;16,55;84,82
I20C;10;3,06;0,00;15,79;0,93;0,39;0,00;12,25;17,17;1,97;6,78;58,34
I20C;11;25,65;2,70;70,62;0,81;0,00;0,00;4,32;10,80;6,16;30,45;151,51
I20D;1;230,29;384,84;19,82;18,64;1,81;0,00;25,04;0,92;109,39;371,19;1161,94
I20D;2;0,23;0,37;0,01;0,02;0,00;0,00;0,04;0,00;0,07;0,21;0,95
I20D;4;316,82;0,00;236,59;7,57;3,49;264,68;170,66;147,90;171,27;200,33;1519,31
I20D;5;228,74;0,00;135,78;12,77;0,51;0,00;44,24;0,42;27,99;61,18;511,63
I20D;8;0,13;0,00;0,10;0,00;0,00;0,00;0,03;0,00;0,03;0,08;0,37
I20D;9;7,09;0,00;17,58;0,05;0,00;0,00;1,53;3,15;4,20;10,67;44,27
I20D;10;1,29;0,00;7,69;0,33;0,00;0,00;5,44;7,83;0,99;3,09;26,66
I20D;11;18,99;0,88;60,04;0,96;0,00;0,00;3,00;11,42;5,21;25,28;125,78
I20E;1;208,37;349,21;15,99;16,15;0,27;0,00;22,62;1,57;100,35;344,82;1059,35
I20E;2;0,50;1,77;0,08;0,09;0,08;0,00;0,21;0,00;0,28;0,84;3,85
I20E;4;259,08;0,00;203,26;6,35;0,62;165,09;126,36;62,76;139,16;172,47;1135,15
I20E;5;204,50;0,00;116,88;10,02;0,21;0,00;37,20;0,47;21,06;58,41;448,75
I20E;7;0,19;0,00;0,31;0,01;0,00;0,25;0,05;0,32;0,13;0,12;1,38
I20E;8;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,03
I20E;9;6,60;0,00;14,03;0,05;0,00;0,00;1,26;3,30;3,06;8,83;37,13
I20E;10;0,94;0,00;8,40;0,47;0,00;0,00;6,00;9,82;0,89;3,20;29,72
I20E;11;15,71;2,30;50,75;0,76;0,00;0,00;2,70;12,08;4,04;24,07;112,41
I20F;1;206,01;444,58;21,41;14,65;0,35;0,00;25,46;0,87;115,62;289,74;1118,69
I20F;2;0,99;1,03;0,00;0,05;0,00;0,00;0,10;0,00;0,17;0,38;2,72
I20F;4;237,91;0,00;187,90;6,98;0,59;116,08;80,67;32,51;126,30;162,77;951,71
I20F;5;189,74;0,00;121,41;9,85;0,32;0,00;39,27;0,76;24,72;55,23;441,30
I20F;8;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,04
I20F;9;10,88;0,00;12,12;0,08;0,00;0,00;1,48;2,37;4,19;7,82;38,94
I20F;10;1,36;0,00;4,20;0,11;0,00;0,00;3,17;5,25;0,73;2,43;17,25
I20F;11;16,88;2,61;38,46;0,36;0,01;0,00;1,89;10,47;3,96;18,81;93,45
I20G;1;195,37;307,58;16,80;16,37;0,20;0,00;20,57;1,92;91,16;314,86;964,83
I20G;2;0,40;0,78;0,14;0,06;0,00;0,00;0,14;0,00;0,16;0,48;2,16
I20G;4;224,87;0,00;187,79;6,50;0,71;116,83;106,05;65,49;125,39;147,62;981,25
I20G;5;187,19;0,00;117,95;9,95;0,80;0,00;34,24;1,07;22,64;52,48;426,32
I20G;8;0,03;0,00;0,03;0,00;0,00;0,00;0,01;0,00;0,01;0,02;0,10
I20G;9;5,31;0,00;9,42;0,05;0,00;0,00;0,94;2,63;2,49;5,96;26,80
I20G;10;1,71;0,00;7,63;0,32;0,07;0,00;5,45;11,05;0,98;3,41;30,62
I20G;11;21,04;1,09;53,43;0,73;0,00;0,00;3,38;8,19;5,79;25,20;118,85
I20H;1;178,00;280,37;14,45;13,45;0,39;0,00;17,98;2,16;84,27;280,86;871,93
I20H;2;0,41;0,98;0,04;0,07;0,02;0,00;0,12;0,00;0,18;0,48;2,30
I20H;4;187,36;0,00;154,50;5,26;0,44;90,32;98,75;47,63;111,98;124,68;820,92
I20H;5;160,66;0,00;99,57;8,28;0,46;0,00;29,90;0,71;21,72;47,57;368,87
I20H;7;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,04
I20H;8;0,05;0,00;0,05;0,00;0,00;0,00;0,03;0,00;0,04;0,03;0,20
I20H;9;6,48;0,00;10,88;0,07;0,00;0,08;1,25;7,49;2,84;6,67;35,76
I20H;10;0,97;0,00;6,29;0,34;0,00;0,00;4,43;8,74;0,83;2,61;24,21
I20H;11;17,55;1,54;41,20;0,67;0,00;0,00;2,71;8,40;3,92;19,37;95,36
I21Z;1;186,64;312,61;16,83;17,58;0,80;0,00;21,45;0,84;94,39;300,48;951,62
I21Z;2;2,05;3,86;0,07;0,36;0,00;0,00;0,59;0,02;0,80;2,06;9,81
I21Z;4;256,36;0,00;200,70;7,53;0,41;245,00;116,41;31,38;130,21;156,99;1144,99
I21Z;5;202,60;0,00;132,55;11,33;0,59;0,00;39,18;0,82;26,99;55,32;469,38
I21Z;7;0,04;0,00;0,02;0,00;0,00;0,00;0,00;0,05;0,01;0,02;0,14
I21Z;8;0,05;0,00;0,06;0,00;0,00;0,00;0,02;0,00;0,03;0,04;0,20
I21Z;9;18,19;0,00;20,71;0,22;0,00;0,48;3,08;6,95;7,95;13,19;70,77
I21Z;10;1,11;0,00;8,32;0,41;0,17;0,00;6,48;5,12;1,00;3,36;25,97
I21Z;11;26,69;1,58;52,80;1,00;0,01;0,00;4,41;4,32;6,11;24,92;121,84
I22A;1;836,43;1704,00;78,92;107,65;36,01;0,00;135,17;122,30;500,20;1506,45;5027,13
I22A;2;54,28;100,79;2,97;7,29;0,11;0,00;13,95;1,47;19,46;50,41;250,73
I22A;4;992,28;0,00;703,00;28,25;15,41;420,07;402,65;160,65;404,69;582,40;3709,40
I22A;5;652,81;0,00;416,28;34,35;3,35;0,00;129,35;0,55;88,59;177,99;1503,27
I22A;7;0,81;0,00;1,10;0,10;0,00;0,00;0,87;1,53;0,28;0,80;5,49
I22A;8;0,59;0,00;0,52;0,01;0,00;0,00;0,11;0,14;0,25;0,42;2,04
I22A;9;74,33;0,00;74,78;0,77;0,16;0,05;11,92;8,78;32,48;48,66;251,93
I22A;10;18,96;0,00;66,18;5,31;24,59;0,00;53,01;58,81;8,81;29,70;265,37
I22A;11;65,28;2,38;237,07;1,82;0,04;0,00;11,39;14,36;17,95;93,85;444,14
I22B;1;893,78;1633,89;77,22;112,44;34,61;0,00;138,98;101,09;472,81;1424,91;4889,73
I22B;2;60,86;127,93;3,70;9,91;1,77;0,00;19,19;0,22;29,12;64,98;317,68
I22B;4;514,81;0,00;440,58;19,24;6,64;137,97;248,11;113,98;271,40;336,27;2089,00
I22B;5;447,25;0,00;300,08;27,37;1,50;0,00;83,68;2,40;59,44;123,70;1045,42
I22B;7;1,84;0,00;1,38;0,18;0,00;1,70;1,93;7,97;0,42;1,05;16,47
I22B;8;3,18;0,00;2,72;0,08;0,00;0,00;1,00;0,18;0,86;2,17;10,19
I22B;9;49,17;0,00;45,22;0,78;0,73;3,53;10,75;40,07;22,02;31,59;203,86
I22B;10;23,32;0,00;88,18;2,40;27,79;0,00;63,04;76,42;10,70;37,22;329,07
I22B;11;54,45;1,85;171,62;1,64;0,00;0,00;10,92;10,85;14,24;71,17;336,74
I23A;1;158,55;272,62;17,13;15,49;0,10;0,00;19,27;0,17;89,00;267,42;839,75
I23A;2;0,91;2,15;0,07;0,16;0,00;0,00;0,19;0,00;0,29;0,86;4,63
I23A;4;250,13;0,00;199,00;9,16;0,38;3,31;115,18;45,61;127,56;158,93;909,26
I23A;5;190,72;0,00;129,88;10,85;0,55;0,00;38,58;0,73;25,55;52,77;449,63
I23A;8;0,02;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,01;0,01;0,07
I23A;9;9,51;0,00;11,91;0,12;0,00;0,00;1,73;2,25;4,15;7,24;36,91
I23A;10;1,53;0,00;9,54;0,35;0,15;0,00;7,30;6,22;1,11;4,01;30,21
I23A;11;13,59;0,95;30,79;0,44;0,00;0,00;2,15;2,52;3,07;15,17;68,68
I23B;1;148,36;255,82;12,68;14,40;0,59;0,00;18,70;0,81;81,62;248,63;781,61
I23B;2;0,86;1,73;0,03;0,20;0,00;0,00;0,27;0,01;0,35;0,85;4,30
I23B;4;203,08;0,00;168,40;6,41;0,33;4,55;93,32;30,42;107,20;127,90;741,61
I23B;5;171,04;0,00;115,34;9,83;0,44;0,00;33,26;0,49;22,63;47,86;400,89
I23B;7;0,01;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,03
I23B;8;0,06;0,00;0,10;0,00;0,00;0,00;0,04;0,01;0,03;0,05;0,29
I23B;9;8,87;0,00;11,05;0,13;0,00;0,01;1,49;2,42;3,75;6,72;34,44
I23B;10;1,24;0,00;7,52;0,34;0,06;0,00;5,77;6,01;0,94;3,22;25,10
I23B;11;16,46;1,26;33,67;0,54;0,00;0,00;2,51;2,77;3,66;16,28;77,15
I24Z;1;158,42;266,51;13,50;13,11;0,54;0,00;18,20;2,13;76,52;240,21;789,14
I24Z;2;1,77;3,39;0,14;0,27;0,00;0,00;0,47;0,00;0,75;1,94;8,73
I24Z;4;147,28;0,00;139,97;4,59;0,82;4,91;73,85;67,85;84,10;104,47;627,84
I24Z;5;147,81;0,00;97,20;7,61;0,47;0,00;29,24;1,11;18,41;41,78;343,63
I24Z;7;0,08;0,00;0,04;0,00;0,00;0,00;0,01;0,26;0,02;0,03;0,44
I24Z;8;0,21;0,00;0,27;0,01;0,00;0,00;0,07;0,00;0,10;0,17;0,83
I24Z;9;8,00;0,00;9,32;0,10;0,01;0,02;1,41;4,76;3,29;5,77;32,68
I24Z;10;1,56;0,00;7,88;0,41;0,34;0,00;5,70;8,55;1,02;3,38;28,84
I24Z;11;19,40;2,47;34,44;0,52;0,00;0,00;2,83;3,71;4,08;17,08;84,53
I26Z;1;514,58;1192,79;53,79;88,79;47,13;0,00;94,31;42,28;245,55;794,10;3073,32
I26Z;2;4195,82;7836,05;227,78;805,74;285,32;7,29;1433,33;72,45;1387,26;3349,86;19600,90
I26Z;4;724,95;0,00;547,50;26,74;13,12;944,83;338,50;148,85;325,28;424,23;3494,00
I26Z;5;526,64;0,00;329,60;30,20;2,36;0,00;105,20;0,39;73,97;137,69;1206,05
I26Z;7;4,42;0,00;4,48;0,24;0,01;1,16;2,96;14,15;1,58;2,76;31,76
I26Z;8;30,10;0,00;30,29;1,09;0,03;0,05;12,07;7,46;13,21;20,85;115,15
I26Z;9;205,64;0,00;196,40;2,00;0,38;10,32;29,95;94,11;89,06;131,72;759,58
I26Z;10;72,28;0,00;378,40;29,97;542,04;0,00;317,50;242,65;48,12;169,01;1799,97
I26Z;11;127,24;6,50;445,21;4,08;0,93;0,00;18,52;68,54;36,67;176,14;883,83
I27A;1;780,82;1462,40;81,34;154,28;35,13;0,00;140,81;17,86;393,60;1054,73;4120,97
I27A;2;372,07;709,04;28,99;79,04;30,01;0,00;125,83;2,18;139,43;350,99;1837,58
I27A;4;1003,13;0,00;696,44;22,93;22,88;61,84;366,14;290,01;357,49;527,26;3348,12
I27A;5;617,11;0,00;387,28;34,98;4,18;0,00;129,80;2,07;87,14;155,34;1417,90
I27A;7;0,89;0,00;0,72;0,01;0,00;0,00;0,00;2,96;0,70;0,55;5,83
I27A;8;11,43;0,00;11,78;0,41;0,01;0,00;5,00;1,93;5,07;6,80;42,43
I27A;9;101,79;0,00;111,55;2,92;6,04;0,55;29,07;51,74;60,51;83,37;447,54
I27A;10;96,76;0,00;191,75;5,57;143,06;0,00;133,20;152,43;41,19;112,29;876,25
I27A;11;81,25;2,67;198,22;1,56;0,00;0,00;11,90;23,53;21,90;70,21;411,24
I27B;1;806,30;1672,51;78,47;117,73;32,42;0,00;127,33;20,43;406,70;1273,11;4535,00
I27B;2;255,49;506,39;16,16;48,02;28,16;0,00;77,87;3,94;106,91;245,41;1288,35
I27B;4;652,35;0,00;475,29;18,82;13,42;735,51;247,92;109,07;275,77;347,22;2875,37
I27B;5;432,06;0,00;294,49;27,09;11,93;0,00;86,68;0,91;60,28;116,38;1029,82
I27B;7;3,86;0,00;4,04;0,20;0,00;0,87;1,58;23,74;1,99;1,95;38,23
I27B;8;8,49;0,00;8,42;0,33;0,01;0,00;3,35;2,46;4,01;5,90;32,97
I27B;9;95,68;0,00;99,12;1,77;1,56;8,30;17,81;52,86;45,11;64,43;386,64
I27B;10;36,57;0,00;121,67;5,00;170,57;0,00;89,23;75,94;18,19;56,66;573,83
I27B;11;90,78;4,93;269,73;2,49;0,02;0,00;14,88;44,99;23,18;107,43;558,43
I27C;1;404,09;737,33;37,99;48,07;7,26;0,00;56,45;13,31;206,05;643,74;2154,29
I27C;2;25,05;50,46;1,82;4,61;2,27;0,00;7,62;0,18;9,63;25,38;127,02
I27C;4;351,55;0,00;267,27;11,16;1,86;52,64;136,57;55,48;156,39;208,22;1241,14
I27C;5;246,10;0,00;165,29;14,70;0,52;0,00;53,41;1,15;35,46;68,86;585,49
I27C;7;0,33;0,00;0,29;0,03;0,00;0,06;0,07;2,55;0,16;0,28;3,77
I27C;8;1,11;0,00;1,23;0,05;0,00;0,00;0,48;0,10;0,54;0,77;4,28
I27C;9;38,21;0,00;40,39;0,52;0,59;0,74;6,09;22,99;19,78;25,43;154,74
I27C;10;32,74;0,00;64,79;1,29;16,85;0,00;43,21;43,75;12,38;34,55;249,56
I27C;11;45,93;1,98;107,59;1,29;0,39;0,00;6,95;14,87;11,28;44,49;234,77
I27D;1;211,26;344,55;18,03;19,71;0,73;0,00;25,18;3,83;105,72;341,87;1070,88
I27D;2;2,48;5,49;0,06;0,40;0,00;0,00;0,69;0,05;0,96;2,79;12,92
I27D;4;258,78;0,00;196,57;7,19;1,14;36,65;109,99;71,98;130,41;150,51;963,22
I27D;5;192,00;0,00;123,47;10,66;0,64;0,00;37,91;1,35;24,18;54,66;444,87
I27D;7;0,10;0,00;0,11;0,01;0,00;0,00;0,03;0,27;0,03;0,06;0,61
I27D;8;0,20;0,00;0,27;0,01;0,00;0,00;0,08;0,06;0,13;0,12;0,87
I27D;9;9,69;0,00;11,35;0,12;0,04;0,17;1,62;5,44;4,21;7,43;40,07
I27D;10;5,12;0,00;14,47;0,45;0,43;0,00;9,65;18,91;2,22;6,66;57,91
I27D;11;25,23;1,65;53,93;0,85;0,01;0,00;4,01;6,90;5,38;24,87;122,83
I28A;1;344,97;546,88;41,35;40,70;2,02;0,00;45,73;9,12;186,09;506,86;1723,72
I28A;2;67,51;147,22;1,98;12,60;10,29;0,00;22,19;0,17;32,45;69,34;363,75
I28A;4;476,35;0,00;311,70;15,61;0,45;1506,98;241,67;136,14;181,54;262,48;3132,92
I28A;5;298,53;0,00;202,30;17,19;1,44;0,00;64,30;4,59;48,77;82,03;719,15
I28A;8;0,58;0,00;0,46;0,01;0,00;0,00;0,15;0,00;0,14;0,27;1,61
I28A;9;27,99;0,00;28,46;0,39;0,07;9,04;3,68;4,93;13,36;18,05;105,97
I28A;10;23,37;0,00;47,11;1,19;10,14;0,00;33,63;36,52;7,49;26,37;185,82
I28A;11;42,80;1,60;54,57;1,99;0,00;0,00;5,26;9,75;9,34;25,89;151,20
I28B;1;427,57;701,82;36,94;59,29;8,62;0,00;55,07;18,47;231,12;660,78;2199,68
I28B;2;22,96;38,66;1,49;3,96;0,49;0,00;6,61;0,10;7,40;20,26;101,93
I28B;4;169,22;0,00;153,18;8,93;1,68;58,83;99,36;23,78;91,47;120,40;726,85
I28B;5;121,52;0,00;79,47;6,85;0,47;0,00;26,10;0,48;17,97;33,53;286,39
I28B;7;1,50;0,00;1,45;0,14;1,40;0,21;0,82;2,35;0,87;1,41;10,15
I28B;8;15,19;0,00;19,72;0,72;0,00;0,00;8,05;2,44;9,36;10,38;65,86
I28B;9;62,24;0,00;60,42;1,27;1,12;0,17;13,40;73,09;27,50;40,40;279,61
I28B;10;24,47;0,00;63,84;2,38;4,74;0,00;49,16;62,96;9,87;31,08;248,50
I28B;11;83,65;2,93;98,91;2,66;0,02;0,03;10,54;11,13;13,42;50,66;273,95
I28C;1;208,67;358,76;27,44;22,27;2,15;0,00;28,88;5,28;113,25;349,26;1115,96
I28C;2;7,81;13,40;0,24;1,31;0,05;0,00;2,66;0,00;2,82;6,74;35,03
I28C;4;167,13;0,00;143,69;11,00;1,41;23,12;93,08;27,69;95,31;117,71;680,14
I28C;5;156,34;0,00;97,63;8,37;0,80;0,00;30,37;1,77;18,36;45,44;359,08
I28C;7;0,15;0,00;0,13;0,00;0,00;0,00;0,06;0,02;0,08;0,08;0,52
I28C;8;0,10;0,00;0,16;0,00;0,00;0,00;0,03;0,00;0,05;0,08;0,42
I28C;9;17,15;0,00;18,52;0,21;0,02;0,00;2,92;14,71;8,11;11,24;72,88
I28C;10;8,98;0,00;18,08;0,85;0,53;0,00;13,87;17,11;3,94;10,11;73,47
I28C;11;31,84;2,28;49,98;0,84;0,05;0,00;4,62;4,94;6,26;25,23;126,04
I29A;1;213,37;380,10;22,54;21,65;0,74;0,00;25,99;1,23;118,90;390,82;1175,34
I29A;2;7,30;12,59;0,27;1,19;0,03;0,00;2,21;0,00;2,82;7,23;33,64
I29A;4;441,69;0,00;308,18;11,92;1,39;267,10;185,65;185,95;206,97;243,19;1852,04
I29A;5;300,00;0,00;190,56;17,16;1,24;0,00;57,81;2,38;38,79;87,49;695,43
I29A;7;0,01;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
I29A;8;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,03
I29A;9;26,53;0,00;29,55;0,28;0,00;0,02;3,62;16,71;10,97;18,43;106,11
I29A;10;2,09;0,00;11,04;0,61;0,00;0,00;8,07;8,09;1,34;4,49;35,73
I29A;11;26,51;1,20;66,37;1,02;0,00;0,00;5,03;9,72;6,28;30,64;146,77
I29B;1;181,76;312,70;17,57;16,07;0,36;0,00;20,28;2,10;93,29;321,05;965,18
I29B;2;1,54;3,20;0,09;0,29;0,00;0,00;0,43;0,00;0,63;1,68;7,86
I29B;4;290,89;0,00;223,47;8,55;1,13;201,78;122,84;292,89;148,84;171,58;1461,97
I29B;5;224,92;0,00;141,59;12,11;2,37;0,00;43,01;4,76;27,18;68,51;524,45
I29B;7;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,01;0,00;0,00;0,05
I29B;8;0,04;0,00;0,04;0,00;0,00;0,00;0,01;0,01;0,02;0,03;0,15
I29B;9;9,26;0,00;10,70;0,08;0,00;0,33;1,13;3,74;3,48;6,56;35,28
I29B;10;1,14;0,00;6,32;0,30;0,07;0,00;4,50;7,07;0,76;2,59;22,75
I29B;11;23,74;1,25;56,66;1,05;0,01;0,00;5,01;8,97;5,62;28,23;130,54
I30Z;1;182,49;324,06;17,46;16,65;0,31;0,00;22,06;2,96;95,79;323,99;985,77
I30Z;2;0,41;0,78;0,03;0,05;0,00;0,00;0,08;0,00;0,15;0,47;1,97
I30Z;4;306,51;0,00;219,05;8,64;1,45;244,90;139,62;249,17;159,44;192,94;1521,72
I30Z;5;212,68;0,00;137,24;12,55;1,50;0,00;43,25;1,64;24,07;67,44;500,37
I30Z;8;0,03;0,00;0,04;0,00;0,00;0,00;0,01;0,00;0,02;0,03;0,13
I30Z;9;7,06;0,00;11,13;0,07;0,01;0,15;1,29;2,87;3,37;7,07;33,02
I30Z;10;0,84;0,00;5,75;0,32;0,00;0,00;4,05;5,64;0,75;2,33;19,68
I30Z;11;16,21;1,73;59,03;1,02;0,00;0,00;3,15;6,69;4,91;30,00;122,74
I31A;1;386,33;726,50;40,50;46,03;6,23;0,00;54,85;2,25;217,37;703,02;2183,08
I31A;2;13,40;25,02;0,58;2,26;0,58;0,00;4,05;0,03;5,26;13,68;64,86
I31A;4;583,34;0,00;452,43;17,95;4,55;679,01;264,92;72,69;288,14;358,78;2721,81
I31A;5;422,07;0,00;278,23;27,23;0,55;0,00;79,82;0,45;55,11;117,53;980,99
I31A;8;0,12;0,00;0,17;0,01;0,00;0,00;0,06;0,20;0,08;0,10;0,74
I31A;9;62,74;0,00;64,08;0,85;0,00;0,02;9,21;18,27;28,95;40,20;224,32
I31A;10;3,76;0,00;19,29;0,63;1,40;0,00;15,31;9,64;2,33;8,12;60,48
I31A;11;52,07;1,79;125,64;1,60;0,06;0,00;8,85;16,64;10,87;56,04;273,56
I31B;1;271,55;480,55;25,13;28,64;3,71;0,00;32,79;1,74;139,73;445,12;1428,96
I31B;2;6,12;11,22;0,20;1,06;0,03;0,00;1,65;0,00;2,34;6,12;28,74
I31B;4;412,67;0,00;312,26;11,56;1,60;396,42;187,20;42,39;202,84;244,29;1811,23
I31B;5;285,54;0,00;185,45;16,22;0,57;0,00;55,22;0,58;38,49;79,11;661,18
I31B;7;0,04;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,02;0,08
I31B;8;0,13;0,00;0,12;0,01;0,00;0,00;0,08;0,02;0,06;0,09;0,51
I31B;9;36,26;0,00;39,30;0,38;0,01;1,45;5,47;11,17;15,36;24,21;133,61
I31B;10;1,87;0,00;12,49;0,66;0,95;0,00;9,79;7,75;1,56;5,15;40,22
I31B;11;41,23;2,11;90,77;1,61;0,19;0,00;6,36;10,89;9,23;41,44;203,83
I32A;1;569,87;958,09;64,55;57,82;5,11;0,00;77,34;13,22;314,79;854,36;2915,15
I32A;2;17,43;36,62;1,21;2,50;0,01;0,00;4,80;0,00;7,76;18,11;88,44
I32A;4;641,88;0,00;513,76;23,56;3,88;103,38;266,55;56,87;288,46;407,83;2306,17
I32A;5;470,30;0,00;315,20;24,51;1,87;0,00;91,25;1,53;71,78;132,22;1108,66
I32A;7;0,43;0,00;0,52;0,21;0,00;0,00;0,24;0,40;0,15;0,37;2,32
I32A;8;0,31;0,00;0,21;0,01;0,00;0,00;0,05;0,00;0,08;0,21;0,87
I32A;9;23,14;0,00;24,28;0,25;0,02;0,06;3,64;5,31;11,02;15,75;83,47
I32A;10;8,92;0,00;29,13;1,26;2,42;0,00;23,47;41,53;4,50;14,09;125,32
I32A;11;49,20;0,82;88,54;1,47;0,04;0,00;8,01;9,93;9,66;41,82;209,49
I32B;1;388,76;711,84;54,51;21,71;0,03;0,00;41,90;0,25;233,88;436,47;1889,35
I32B;2;5,92;10,21;0,82;0,78;0,00;0,00;1,16;0,16;3,66;6,38;29,09
I32B;4;548,66;0,00;385,05;11,41;1,39;40,97;65,25;56,00;198,21;266,40;1573,34
I32B;5;393,82;0,00;246,71;11,52;0,02;0,00;60,52;5,17;86,61;104,00;908,37
I32B;8;0,49;0,00;1,28;0,02;0,00;0,00;0,11;0,12;0,40;0,76;3,18
I32B;9;8,50;0,00;15,47;0,12;0,00;0,00;0,62;0,00;5,62;9,85;40,18
I32B;10;0,18;0,00;0,64;0,87;0,00;0,00;6,26;2,14;1,09;2,32;13,50
I32B;11;9,06;0,16;8,09;0,11;0,00;0,00;0,65;0,00;1,03;5,41;24,51
I32C;1;340,60;679,51;19,70;28,76;0,68;0,00;41,33;3,07;198,10;622,78;1934,53
I32C;2;3,29;7,55;0,04;0,56;0,00;0,00;0,91;0,00;1,66;3,55;17,56
I32C;4;430,48;0,00;322,25;13,43;6,81;419,32;251,86;32,60;236,33;303,96;2017,04
I32C;5;306,44;0,00;180,05;16,80;0,53;0,00;64,06;0,17;33,52;89,26;690,83
I32C;7;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,05
I32C;9;12,23;0,00;17,04;0,07;0,00;0,01;1,18;8,21;5,00;11,88;55,62
I32C;10;4,03;0,00;12,89;0,51;0,38;0,00;9,84;12,73;1,67;5,96;48,01
I32C;11;27,42;0,27;201,02;1,50;0,00;0,00;18,82;14,35;6,19;66,75;336,32
I32D;1;217,33;329,02;21,62;19,11;0,64;0,00;27,89;1,30;108,59;340,72;1066,22
I32D;2;1,13;2,48;0,06;0,18;0,00;0,00;0,36;0,00;0,39;1,26;5,86
I32D;4;342,42;0,00;261,64;10,34;0,86;133,72;160,67;32,58;160,56;212,76;1315,55
I32D;5;241,74;0,00;154,48;13,52;0,57;0,00;47,58;0,79;31,51;65,46;555,65
I32D;7;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
I32D;8;0,08;0,00;0,07;0,00;0,00;0,00;0,04;0,09;0,05;0,08;0,41
I32D;9;7,13;0,00;9,32;0,06;0,00;0,19;1,25;2,71;3,26;6,01;29,93
I32D;10;1,92;0,00;7,73;0,35;0,52;0,00;5,87;9,21;1,05;3,49;30,14
I32D;11;30,90;1,24;48,95;1,16;0,01;0,00;6,23;3,58;5,04;25,58;122,69
I32E;1;247,90;498,36;37,94;20,56;0,02;0,00;36,96;0,61;130,04;305,97;1278,36
I32E;2;11,17;16,71;1,80;0,79;0,00;0,00;1,72;0,00;7,32;11,08;50,59
I32E;4;193,20;0,00;187,76;7,60;0,02;5,85;63,09;39,91;101,98;144,78;744,19
I32E;5;216,75;0,00;132,68;12,21;0,00;0,00;43,43;6,29;35,16;58,94;505,46
I32E;9;8,26;0,00;9,81;0,16;0,00;0,00;1,10;0,36;4,38;7,10;31,17
I32E;10;1,81;0,00;3,31;0,14;0,00;0,00;2,97;1,69;0,88;2,16;12,96
I32E;11;18,86;0,42;26,47;1,17;0,00;0,00;3,18;0,00;4,42;12,65;67,17
I32F;1;174,97;283,11;21,58;15,93;0,66;0,00;22,58;1,06;92,65;291,80;904,34
I32F;2;1,84;3,11;0,10;0,26;0,00;0,00;0,53;0,07;0,74;1,82;8,47
I32F;4;244,03;0,00;202,77;7,80;0,72;36,87;124,49;22,94;124,40;165,59;929,61
I32F;5;194,23;0,00;126,33;11,43;0,32;0,00;39,51;0,54;24,61;54,78;451,75
I32F;7;0,02;0,00;0,03;0,01;0,00;0,00;0,03;0,06;0,01;0,01;0,17
I32F;8;0,02;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,01;0,02;0,08
I32F;9;5,98;0,00;7,66;0,06;0,00;0,04;1,12;2,72;2,60;4,87;25,05
I32F;10;1,83;0,00;8,00;0,34;0,16;0,00;6,18;8,96;1,05;3,59;30,11
I32F;11;34,29;1,38;55,34;1,30;0,01;0,00;7,13;3,98;5,86;26,77;136,06
I32G;1;163,69;271,26;17,61;16,23;2,34;0,00;21,58;1,96;82,83;254,11;831,61
I32G;2;1,02;2,21;0,04;0,21;0,01;0,00;0,31;0,00;0,44;1,26;5,50
I32G;4;154,44;0,00;147,00;5,70;0,44;17,83;80,38;17,17;78,98;110,97;612,91
I32G;5;150,04;0,00;104,39;9,66;0,10;0,00;33,17;0,09;20,66;44,26;362,37
I32G;9;10,61;0,00;11,95;0,16;0,03;0,01;1,49;3,10;4,34;7,04;38,73
I32G;10;1,76;0,00;6,98;0,33;0,00;0,00;5,11;7,10;1,04;3,19;25,51
